no,minute,gold,match_id,leagueid,data_year
4735,34,-16701.0,6951415400,14664,2023
13754,6,503.0,6958409622,14850,2023
20013,9,904.0,6962888324,14659,2023
1913,1,-308.0,6949279807,14913,2023
713311,27,-269.0,6898984352,14799,2022
741856,46,-7979.0,6927645604,14891,2022
724887,8,1119.0,6909632450,14751,2022
11732,11,-343.0,6955963226,14565,2023
671832,17,-2457.0,6831640716,14268,2022
729080,32,4731.0,6912732415,14848,2022
692679,47,-22334.0,6867747767,14130,2022
703489,18,249.0,6882981366,14749,2022
717623,13,1817.0,6902726720,14130,2022
11584,28,-10391.0,6955762519,14565,2023
714660,41,-8429.0,6900531444,14799,2022
701631,2,-311.0,6880510327,14750,2022
694774,2,-125.0,6870433875,14690,2022
682551,14,3225.0,6855252761,14750,2022
681026,1,100.0,6853494833,14130,2022
711655,32,5320.0,6897625984,14717,2022
746148,43,17876.0,6931067185,14898,2022
701120,10,940.0,6880258535,14750,2022
6096,8,-2467.0,6952249769,14659,2023
731293,5,-383.0,6915587292,14852,2022
693128,3,-401.0,6868625826,14690,2022
683412,15,-5037.0,6856671506,14373,2022
702689,12,-410.0,6882180374,14373,2022
711413,33,11795.0,6897336146,14751,2022
738509,25,8.0,6925721419,14854,2022
677185,11,2809.0,6846908310,14373,2022
671175,54,-30093.0,6829521976,14268,2022
680998,29,-979.0,6853460744,14715,2022
737579,30,8329.0,6924252460,14854,2022
696496,5,318.0,6873069816,14749,2022
5584,3,-30.0,6952104974,14659,2023
17185,22,-8651.0,6961160299,14800,2023
712144,45,-7595.0,6898189588,14778,2022
701115,5,511.0,6880258535,14750,2022
745485,64,45485.0,6930408974,14861,2022
19437,43,-13762.0,6962711872,14800,2023
737873,20,2142.0,6924576222,14848,2022
706937,2,-139.0,6889590134,14752,2022
703334,21,-8788.0,6882599133,14751,2022
686510,14,-5992.0,6859463132,14608,2022
711422,7,-125.0,6897337331,14130,2022
696996,2,13.0,6874578482,14747,2022
698798,6,-1613.0,6877200114,14750,2022
678937,13,6138.0,6850639226,14130,2022
727186,13,-2248.0,6912042039,14778,2022
746269,19,9631.0,6931285883,14898,2022
725197,22,-7287.0,6910139450,14778,2022
690904,13,3907.0,6865805288,14749,2022
748906,10,854.0,6940801240,14898,2022
20237,33,-6047.0,6963005315,14894,2023
685597,17,-7686.0,6858718953,14747,2022
748987,10,797.0,6941141067,14898,2022
673911,24,763.0,6837937879,14373,2022
683189,26,-8321.0,6856103391,14130,2022
20359,1,0.0,6963060440,14894,2023
735457,12,-2542.0,6920476618,14854,2022
735544,7,-455.0,6920540237,14854,2022
1796,26,589.0,6949088121,14659,2023
678729,36,-5362.0,6849829265,14373,2022
12088,14,6742.0,6956621615,14664,2023
694569,12,-120.0,6870329375,14750,2022
725920,7,-778.0,6910534469,14799,2022
10705,14,1614.0,6955483731,14894,2023
10264,46,550.0,6955375041,14800,2023
678373,16,-1905.0,6849555299,14690,2022
748452,17,-6106.0,6939786209,14898,2022
710312,17,-9606.0,6895948557,14717,2022
725378,11,-985.0,6910253216,14852,2022
740307,28,2826.0,6926911854,14878,2022
722986,13,-1688.0,6907972484,14130,2022
732458,23,-13466.0,6915913445,14861,2022
14389,25,-11340.0,6959190692,14904,2023
680151,10,2630.0,6853077003,14373,2022
16747,10,-692.0,6960864641,14664,2023
693954,22,3072.0,6869150510,14373,2022
720885,39,-15120.0,6906396476,14751,2022
671467,34,450.0,6830678249,14679,2022
692632,44,17759.0,6867614196,14130,2022
688895,44,-15280.0,6863690614,14130,2022
19825,28,-2707.0,6962842619,14659,2023
723275,34,-3869.0,6908402575,14852,2022
15492,14,4519.0,6959917431,14858,2023
747793,17,-7831.0,6935166428,14878,2022
2463,22,-3667.0,6949818738,14664,2023
673145,22,-11799.0,6836024948,14668,2022
13163,23,6031.0,6957613260,14565,2023
718303,17,-3126.0,6903801323,14778,2022
10952,26,3988.0,6955527511,14894,2023
734386,22,-7778.0,6918887343,14854,2022
722509,5,804.0,6907583282,14130,2022
683392,18,-4328.0,6856668265,14747,2022
680553,41,-2024.0,6853245752,14690,2022
16324,29,3497.0,6960655867,14713,2023
725843,53,-2481.0,6910402857,14799,2022
705316,21,9179.0,6886810004,14749,2022
694662,26,7199.0,6870372134,14750,2022
706747,18,4338.0,6889441346,14778,2022
711066,48,-17679.0,6897000001,14751,2022
714098,13,-3105.0,6900221657,14799,2022
739848,16,-219.0,6926518342,14902,2022
740686,3,-134.0,6927083027,14902,2022
720233,24,8205.0,6905821913,14751,2022
716162,25,15472.0,6901351030,14799,2022
739876,44,-3956.0,6926518342,14902,2022
685603,23,-15340.0,6858718953,14747,2022
748093,35,8515.0,6936983409,14878,2022
701607,3,523.0,6880486504,14690,2022
16476,12,-915.0,6960746997,14664,2023
748451,16,-5891.0,6939786209,14898,2022
720455,1,0.0,6905931951,14751,2022
717576,58,-1111.0,6902666364,14799,2022
733154,32,5167.0,6917460206,14854,2022
690335,44,-12855.0,6865311426,14749,2022
17494,7,-190.0,6961292486,14927,2023
20153,26,-3304.0,6962950172,14859,2023
9800,12,2844.0,6955228647,14800,2023
725260,13,2547.0,6910190333,14852,2022
726569,26,-18673.0,6911250496,14778,2022
701397,21,2072.0,6880359504,14750,2022
712327,18,18157.0,6898410253,14799,2022
743876,22,-5002.0,6929257507,14856,2022
749679,8,284.0,6943260616,14898,2022
731542,51,-21646.0,6915759373,14861,2022
13591,20,-5327.0,6958177757,14894,2023
18428,26,3615.0,6961846695,14565,2023
15561,2,-104.0,6959965417,14894,2023
671324,24,4824.0,6829745685,14373,2022
725444,17,7583.0,6910259030,14778,2022
696745,36,-6903.0,6873977934,14717,2022
720325,50,1916.0,6905864470,14130,2022
15225,26,1568.0,6959779609,14859,2023
718829,9,312.0,6904241881,14751,2022
748742,22,1724.0,6940159466,14878,2022
700168,7,-84.0,6878788119,14750,2022
14945,35,16295.0,6959581641,14659,2023
713479,7,-1034.0,6899151753,14130,2022
737102,13,-514.0,6923999061,14852,2022
734114,10,2266.0,6918874965,14854,2022
727954,37,-6231.0,6912423397,14861,2022
717153,25,-2272.0,6902302849,14799,2022
685219,17,2715.0,6857703487,14130,2022
691152,26,5330.0,6866312074,14130,2022
712949,15,7368.0,6898780066,14130,2022
737301,2,-90.0,6924070398,14854,2022
671282,27,-4306.0,6829692346,14268,2022
18567,31,-2921.0,6962019281,14565,2023
730591,34,-9748.0,6914389483,14861,2022
704174,34,-16728.0,6884184668,14778,2022
724902,23,3584.0,6909632450,14751,2022
6751,14,1458.0,6952971947,14664,2023
724609,18,578.0,6909274311,14130,2022
679872,24,779.0,6852427854,14130,2022
748022,11,-780.0,6936936938,14878,2022
712246,7,751.0,6898316561,14799,2022
686202,17,4594.0,6859092765,14373,2022
748594,28,88.0,6940046062,14898,2022
730491,8,-2206.0,6914358912,14861,2022
695269,5,-1726.0,6870730690,14750,2022
731952,51,-3338.0,6915817066,14854,2022
978,3,-1136.0,6948688197,14659,2023
745156,20,2035.0,6930187564,14902,2022
16413,22,-1644.0,6960711437,14850,2023
709631,8,-226.0,6894632513,14778,2022
675598,25,0.0,6841929075,14373,2022
685202,36,-23658.0,6857654781,14130,2022
9518,4,135.0,6954855522,14850,2023
11134,33,-1713.0,6955568531,14859,2023
688475,37,-13475.0,6863455799,14690,2022
717814,13,-2141.0,6903035077,14130,2022
9903,12,-6915.0,6955277833,14894,2023
672393,20,-3046.0,6833966813,14373,2022
693603,32,8949.0,6868860019,14373,2022
734884,12,0.0,6919417694,14751,2022
2967,20,6066.0,6950322878,14659,2023
670803,25,5152.0,6828879782,14679,2022
694973,23,-1425.0,6870519636,14750,2022
700566,17,5611.0,6879167047,14778,2022
694961,11,1293.0,6870519636,14750,2022
712893,2,-102.0,6898745371,14778,2022
735840,9,1490.0,6920766999,14898,2022
687395,3,394.0,6862082450,14130,2022
706247,34,2474.0,6888249878,14778,2022
733452,27,-6199.0,6917760147,14751,2022
726573,30,-29021.0,6911250496,14778,2022
690889,48,-20203.0,6865758557,14130,2022
689321,20,-1080.0,6864398715,14130,2022
689203,32,15878.0,6864192670,14749,2022
739490,9,927.0,6926211248,14796,2022
671101,16,2169.0,6829485539,14373,2022
740054,8,-593.0,6926737195,14902,2022
741326,12,1708.0,6927378510,14856,2022
702266,1,0.0,6881912892,14750,2022
697815,32,-9576.0,6876370514,14778,2022
13385,15,-547.0,6957794955,14894,2023
727633,12,1399.0,6912230589,14778,2022
11290,5,2044.0,6955623568,14565,2023
3345,27,-7945.0,6950418865,14659,2023
720468,14,-1946.0,6905931951,14751,2022
5689,1,0.0,6952132802,14894,2023
710206,35,-20122.0,6895593543,14751,2022
678357,38,10594.0,6849500068,14373,2022
713672,10,1636.0,6899338086,14778,2022
676152,17,2283.0,6842695177,14373,2022
8763,18,2427.0,6954453761,14565,2023
712478,13,246.0,6898453877,14796,2022
732571,12,3782.0,6916981407,14852,2022
683659,28,-2588.0,6856772484,14750,2022
737802,24,6856.0,6924489216,14854,2022
19049,2,118.0,6962404886,14664,2023
688521,9,-481.0,6863498673,14750,2022
680279,29,5332.0,6853119965,14373,2022
738780,18,-7511.0,6925905923,14856,2022
683463,5,324.0,6856707051,14373,2022
714785,27,-2831.0,6900653781,14799,2022
10290,19,-1306.0,6955386346,14565,2023
747063,49,8609.0,6931967256,14878,2022
4080,5,-1869.0,6950706227,14894,2023
703618,13,-4870.0,6883773506,14750,2022
726777,4,155.0,6911665698,14130,2022
686807,3,50.0,6861055830,14373,2022
745231,30,-12615.0,6930199595,14889,2022
688364,34,-5475.0,6863390092,14750,2022
732204,37,-18653.0,6915865674,14854,2022
745381,36,5363.0,6930352579,14861,2022
742300,42,-31157.0,6928035497,14891,2022
12738,26,-1365.0,6957355481,14904,2023
5997,14,-1342.0,6952228703,14870,2023
741325,11,1178.0,6927378510,14856,2022
674677,2,-42.0,6839892657,14373,2022
13989,30,900.0,6958736426,14850,2023
695094,18,-683.0,6870610852,14750,2022
746869,19,-4521.0,6931721113,14878,2022
695595,26,-6694.0,6871063864,14749,2022
743682,49,-5234.0,6929032138,14856,2022
13067,1,0.0,6957536786,14565,2023
745045,32,2141.0,6930110346,14889,2022
677163,38,7956.0,6846880329,14668,2022
681747,29,-5519.0,6854884355,14750,2022
698074,29,6039.0,6876721683,14750,2022
16410,19,-1725.0,6960711437,14850,2023
734453,17,-4528.0,6918889150,14854,2022
692955,17,1389.0,6868541267,14373,2022
9889,35,8539.0,6955276972,14904,2023
684196,6,-7.0,6856920347,14750,2022
738849,22,9562.0,6925940051,14854,2022
719001,18,-3556.0,6904284638,14130,2022
725077,6,-608.0,6910085265,14130,2022
695063,28,8381.0,6870580132,14690,2022
739410,29,0.0,6926205316,14796,2022
684653,27,18628.0,6857134773,14608,2022
17258,3,-380.0,6961186116,14904,2023
695819,20,-11886.0,6871519220,14717,2022
734646,16,-5935.0,6918938775,14854,2022
723838,9,-1794.0,6908666838,14799,2022
691624,15,3513.0,6866929751,14690,2022
690450,1,0.0,6865378425,14373,2022
703407,34,10439.0,6882717489,14749,2022
748956,31,7145.0,6941018221,14898,2022
736425,8,-1366.0,6922155433,14854,2022
748745,25,4994.0,6940159466,14878,2022
685796,18,-7799.0,6858828402,14373,2022
694855,5,-432.0,6870469159,14750,2022
19628,3,-440.0,6962800854,14904,2023
688846,25,-358.0,6863656054,14373,2022
686548,15,1384.0,6859481881,14608,2022
705996,16,-986.0,6887921242,14778,2022
675093,10,-3095.0,6840179662,14715,2022
670765,27,9698.0,6828806511,14679,2022
723696,11,-2634.0,6908600272,14852,2022
707968,39,13612.0,6891262450,14778,2022
684323,30,7428.0,6856970225,14750,2022
745600,29,-7448.0,6930580287,14898,2022
693540,4,265.0,6868858017,14690,2022
716348,49,23581.0,6901508058,14799,2022
721639,2,-132.0,6907021792,14799,2022
710825,11,1506.0,6896833005,14778,2022
734848,9,-684.0,6919329139,14751,2022
672690,14,3889.0,6834164140,14668,2022
19119,38,-12059.0,6962415847,14892,2023
16081,18,-2446.0,6960541116,14713,2023
693208,26,2067.0,6868687143,14690,2022
680558,46,-6716.0,6853245752,14690,2022
743700,9,2239.0,6929095559,14898,2022
739462,30,10786.0,6926207769,14898,2022
704323,29,-2916.0,6884404016,14749,2022
1632,5,38.0,6949012511,14913,2023
684459,23,6367.0,6857010715,14373,2022
731802,1,-100.0,6915814423,14854,2022
725785,32,-22340.0,6910376726,14852,2022
716352,4,-288.0,6901513226,14796,2022
116652,48,9992.0,7032116441,15089,2023
43089,24,5988.0,6974904065,14845,2023
52319,6,-996.0,6978701592,14565,2023
107660,11,-1893.0,7028953301,14933,2023
33719,10,-1482.0,6971020906,14859,2023
112189,24,-11639.0,7030491004,15089,2023
104735,24,3182.0,7027769983,14933,2023
113754,30,6133.0,7031097091,15059,2023
120013,18,1746.0,7033519270,15089,2023
101913,4,-202.0,7026215171,14857,2023
63105,23,-9815.0,6983797066,14565,2023
91650,6,175.0,6995705391,14857,2023
74681,24,6380.0,6988858980,14659,2023
111732,31,-11992.0,7030329932,15089,2023
21626,19,4982.0,6963897381,14691,2023
78874,49,505.0,6990425994,14949,2023
42473,27,12579.0,6974571735,14858,2023
53283,18,-5804.0,6979060825,14691,2023
67417,49,14717.0,6985756865,14783,2023
111584,6,-258.0,7030155234,15074,2023
64454,6,-55.0,6984526749,14894,2023
51425,7,768.0,6978517478,14953,2023
44568,35,-9550.0,6975601674,14953,2023
32345,20,-7892.0,6970063131,14845,2023
30820,11,-1687.0,6969268257,14659,2023
61449,21,-3395.0,6983153829,14659,2023
95942,9,1452.0,7023963754,15034,2023
50914,43,19498.0,6978366390,14927,2023
106096,1,0.0,7028387649,14915,2023
81087,11,1383.0,6991224776,14858,2023
42922,8,-1221.0,6974836699,14691,2023
33206,5,88.0,6970654762,14933,2023
52483,12,-834.0,6978739256,14949,2023
61207,4,294.0,6983083857,14894,2023
88303,46,-12624.0,6994220960,14858,2023
26979,21,455.0,6967142754,14940,2023
20969,6,-1649.0,6963387949,14565,2023
30792,20,971.0,6969245749,14800,2023
87373,36,328.0,6993824544,14972,2023
46290,18,-2994.0,6976337425,14565,2023
105584,10,3552.0,7028244245,14894,2023
117185,55,-3931.0,7032319356,15089,2023
61938,25,7371.0,6983287201,14565,2023
50909,38,4990.0,6978366390,14927,2023
95279,27,-8268.0,7023741586,14860,2023
119437,34,-4507.0,7033319284,14998,2023
87667,1,0.0,6993908639,14927,2023
56731,7,601.0,6980920514,14933,2023
53128,25,7909.0,6978954302,14959,2023
36304,12,-3394.0,6972260502,14886,2023
61216,13,2514.0,6983083857,14894,2023
46790,10,1046.0,6976572474,14565,2023
48592,31,15942.0,6977162140,14691,2023
28731,32,-11218.0,6967904736,14800,2023
76980,7,901.0,6989594488,14691,2023
96063,24,8012.0,7024000014,14928,2023
74991,27,-2457.0,6988948559,14953,2023
40698,10,263.0,6974065500,14894,2023
98700,24,-3457.0,7025005075,14753,2023
120237,28,-450.0,7033620007,15035,2023
35391,1,0.0,6971812789,14894,2023
98781,16,959.0,7025018846,14753,2023
23705,44,-21723.0,6964948218,14927,2023
32983,11,-3730.0,6970427891,14858,2023
120359,44,3510.0,7033635338,15089,2023
85251,7,-1625.0,6993051265,14691,2023
85338,40,-10059.0,6993125171,14972,2023
101796,58,4159.0,7026129287,15035,2023
28523,8,747.0,6967841412,14948,2023
112088,15,1013.0,7030456875,14915,2023
44363,24,623.0,6975553715,14659,2023
75714,20,13072.0,6989099497,14565,2023
110705,9,-5280.0,7029826445,14894,2023
110264,7,242.0,7029722952,15059,2023
28167,11,-1522.0,6967748531,14948,2023
98246,23,-1703.0,7024847473,14753,2023
60106,8,-1148.0,6982712944,14933,2023
75172,33,-14856.0,6988973755,14659,2023
90101,6,-2682.0,6995138942,14953,2023
72780,15,840.0,6988086523,14972,2023
82252,10,513.0,6991768132,14999,2023
114389,18,1788.0,7031249683,14894,2023
29945,37,19496.0,6968579327,14783,2023
116747,14,1048.0,7032155550,15089,2023
43748,13,-1587.0,6975249200,14933,2023
70679,2,-83.0,6987063542,14933,2023
21261,23,-2220.0,6963692488,14664,2023
42426,22,-4216.0,6974569399,14565,2023
38689,9,693.0,6973117121,14691,2023
119825,45,-18985.0,7033494323,15035,2023
73069,11,-454.0,6988222962,14933,2023
115492,11,2234.0,7031659296,14998,2023
97587,41,8393.0,7024502512,15035,2023
102463,38,2552.0,7026678334,14922,2023
22939,47,-2780.0,6964564180,14948,2023
113163,29,19148.0,7030838916,14933,2023
68097,17,1048.0,6985989545,14960,2023
110952,17,3128.0,7029876458,14691,2023
84180,18,5495.0,6992601937,14691,2023
72303,31,-12226.0,6987764692,14972,2023
33186,15,3956.0,6970650875,14783,2023
30347,1,0.0,6968925914,14933,2023
116324,25,2008.0,7031972698,15089,2023
75637,11,-1753.0,6989083246,14894,2023
55110,31,17928.0,6980073252,14953,2023
44456,29,3230.0,6975587904,14659,2023
56541,2,-108.0,6980745169,14933,2023
60860,17,-2344.0,6982946267,14933,2023
63892,28,-11076.0,6984256703,14565,2023
89642,23,-6909.0,6994986614,14894,2023
90480,14,-7255.0,6995237473,14859,2023
70027,21,-2077.0,6986752000,14892,2023
65956,19,-4135.0,6985096031,14691,2023
89670,23,1390.0,6995012368,14894,2023
35397,7,882.0,6971812789,14894,2023
97887,4,256.0,7024699982,12903,2023
51401,33,5216.0,6978514396,14927,2023
116476,37,-8999.0,7032067024,15089,2023
98245,22,-2019.0,7024847473,14753,2023
70249,26,5453.0,6986839203,14933,2023
67370,2,-72.0,6985756865,14783,2023
82948,4,8.0,6992081541,14953,2023
40129,18,-2692.0,6973845856,14845,2023
117494,12,-678.0,7032448073,15089,2023
120153,26,-5399.0,7033550791,14998,2023
109800,1,-419.0,7029639382,15059,2023
75054,37,-16572.0,6988950881,14960,2023
76363,10,-1314.0,6989360986,14691,2023
51191,6,-463.0,6978439915,14959,2023
62121,32,16275.0,6983322747,14927,2023
93670,31,-4869.0,7001877485,14565,2023
99473,1,0.0,7025195713,14753,2023
81336,42,9327.0,6991328142,14972,2023
113591,15,3004.0,7031045328,15075,2023
118428,4,-971.0,7032883907,14659,2023
115561,5,101.0,7031749732,14998,2023
21118,48,22144.0,6963473846,14858,2023
75238,4,-728.0,6989010862,14927,2023
46539,12,-2417.0,6976464785,14565,2023
70119,38,8140.0,6986772455,14845,2023
115225,14,8302.0,7031619274,15074,2023
68623,1,0.0,6986134596,14894,2023
98536,10,-558.0,7024956231,14753,2023
49962,30,-5789.0,6977851784,14565,2023
114945,25,2998.0,7031408898,14894,2023
63273,3,184.0,6983930343,14933,2023
86896,22,-450.0,6993716677,14972,2023
83908,17,-11421.0,6992512945,12903,2023
77748,36,8004.0,6989960455,14565,2023
66947,17,1003.0,6985574731,14691,2023
35013,12,-1016.0,6971635911,14894,2023
40946,29,6192.0,6974134010,14960,2023
62743,31,-10535.0,6983604152,14565,2023
87095,7,-860.0,6993755074,14927,2023
21076,6,-573.0,6963473846,14858,2023
118567,28,-4397.0,7032927423,14659,2023
80385,13,598.0,6990915383,14998,2023
53968,15,-4464.0,6979474099,14892,2023
74696,6,-7.0,6988868842,14949,2023
106751,6,-547.0,7028571791,15035,2023
74403,1,0.0,6988791218,14960,2023
29666,8,-1609.0,6968375624,14892,2023
97816,12,-3676.0,7024654284,15035,2023
62040,15,-347.0,6983307961,14894,2023
35996,15,-333.0,6972093181,14845,2023
98388,25,-6185.0,7024910899,14933,2023
80285,3,-149.0,6990880335,14999,2023
45063,30,-4298.0,6975728993,14659,2023
81746,13,-2397.0,6991521262,14933,2023
100978,26,-16334.0,7025679389,14860,2023
94950,44,-10224.0,7021910555,14922,2023
116413,30,-3116.0,7032056475,14933,2023
59425,14,2937.0,6982483885,12903,2023
25392,29,-8267.0,6966165468,14800,2023
34996,14,2381.0,6971613349,14859,2023
109518,34,-12051.0,7029470994,15089,2023
111134,40,5876.0,7029904878,15035,2023
38269,12,1320.0,6972931676,14927,2023
67608,16,-4812.0,6985865609,14894,2023
109903,44,-11752.0,7029653855,15075,2023
22187,7,-1894.0,6964237571,14850,2023
43397,15,0.0,6975062315,14565,2023
84678,7,-1220.0,6992785453,14565,2023
102967,12,1274.0,7026838585,15035,2023
20597,34,-445.0,6963156009,14858,2023
44767,18,-3152.0,6975668127,14959,2023
50360,11,659.0,6978067096,14933,2023
44755,6,1155.0,6975668127,14959,2023
62687,15,-2032.0,6983600347,14845,2023
85634,23,-2363.0,6993254708,14892,2023
37189,2,565.0,6972687767,14800,2023
56041,22,2520.0,6980475543,14565,2023
83246,7,-653.0,6992188360,14953,2023
76367,14,-723.0,6989360986,14691,2023
40683,47,550.0,6974063049,14659,2023
39115,8,-1373.0,6973411726,14691,2023
38997,2,-4.0,6973328073,14845,2023
89284,30,-12608.0,6994827935,14933,2023
20895,40,12137.0,6963263751,14565,2023
89848,54,4051.0,6995046164,14659,2023
91120,20,9535.0,6995423806,14859,2023
52060,17,-8324.0,6978651549,14845,2023
47609,15,-4015.0,6976875482,14894,2023
113385,13,2305.0,7030922083,14933,2023
77427,18,-1643.0,6989850786,14691,2023
111290,18,4315.0,7029977328,14915,2023
103345,11,-909.0,7026948474,15059,2023
70262,2,-36.0,6986847481,14691,2023
