no,time,type,key,slot,player_slot,match_id,leagueid,unit,data_year
703007,-66.0,chatwheel,15003,2.0,2.0,6693728641,14417,,2022
692199,698.0,chatwheel,412,7.0,130.0,6690419723,14200,,2022
659985,-89.0,chat,xdxdxd,9.0,132.0,6679278119,14389,,2022
658811,701.0,chatwheel,27001,4.0,4.0,6678928465,13379,,2022
671768,51.0,chatwheel,58005,6.0,129.0,6682681845,14401,,2022
717317,8.0,chatwheel,7,1.0,1.0,6699277744,14200,,2022
704786,2167.0,chatwheel,259,1.0,1.0,6694143779,14417,,2022
717106,1315.0,chat,gg,5.0,128.0,6699200709,14447,,2022
654157,709.0,chatwheel,107001,9.0,132.0,6677355921,13379,,2022
663216,2016.0,chatwheel,67,4.0,4.0,6680265951,14200,,2022
738195,681.0,chatwheel,7,3.0,3.0,6709874527,14200,,2022
657207,2089.0,chatwheel,63004,5.0,128.0,6678395918,14389,,2022
654909,18.0,chatwheel,4001,5.0,128.0,6677771729,14332,,2022
674357,1168.0,chatwheel,7,9.0,132.0,6683317220,14200,,2022
643454,-59.0,chatwheel,140990,8.0,131.0,6674185706,14406,,2022
639126,1732.0,chatwheel,53,6.0,129.0,6672629743,14401,,2022
692057,2018.0,chatwheel,71,9.0,132.0,6690384499,14371,,2022
676329,1024.0,chatwheel,7,5.0,128.0,6684282828,14200,,2022
652684,-76.0,chatwheel,141221,2.0,2.0,6677064163,14389,,2022
713961,1046.0,chatwheel,7,3.0,3.0,6697703404,14200,,2022
661901,1589.0,chatwheel,7,8.0,131.0,6679885671,14200,,2022
684709,1850.0,chatwheel,3001,7.0,130.0,6687530128,14371,,2022
690000,1690.0,chatwheel,141245,4.0,4.0,6689563527,14130,,2022
679186,-83.0,chat,gl TGM,5.0,128.0,6685460640,14394,,2022
703209,-47.0,chatwheel,1001,2.0,2.0,6693783764,14346,,2022
641051,-17.0,chatwheel,411,1.0,1.0,6673595821,14389,,2022
737686,904.0,chatwheel,7,7.0,130.0,6709666907,14373,,2022
734648,-73.0,chatwheel,53006,8.0,131.0,6708263956,14471,,2022
661569,1171.0,chatwheel,112001,6.0,129.0,6679814202,14406,,2022
648919,266.0,chatwheel,7,8.0,131.0,6676004912,14200,,2022
712061,-34.0,chatwheel,73001,4.0,4.0,6697109020,14417,,2022
707823,857.0,chatwheel,1,3.0,3.0,6695407011,14200,,2022
672684,1470.0,chatwheel,112002,3.0,3.0,6682788792,14401,,2022
720199,2151.0,chatwheel,7,1.0,1.0,6700690201,14471,,2022
652820,-80.0,chatwheel,71,3.0,3.0,6677129372,14389,,2022
700163,1302.0,chatwheel,71,7.0,130.0,6692719536,14417,,2022
694146,835.0,chat,??,9.0,132.0,6691115207,14346,,2022
684713,1939.0,chat,gg,3.0,3.0,6687530128,14371,,2022
835219,68.0,chatwheel,463,6.0,129.0,6764925133,14564,,2022
761656,1854.0,chatwheel,7,7.0,130.0,6720471070,14373,,2022
770886,-26.0,chatwheel,71,4.0,4.0,6723346033,14388,,2022
826227,872.0,chatwheel,128002,5.0,128.0,6757830574,14493,,2022
752286,2513.0,chat,gg,1.0,1.0,6716564617,14130,,2022
830756,-85.0,chatwheel,490,6.0,129.0,6762106546,14474,,2022
823302,1288.0,chatwheel,4,1.0,1.0,6755426159,14373,,2022
832321,270.0,chatwheel,464,4.0,4.0,6763696535,14469,,2022
838580,66.0,chatwheel,1,4.0,4.0,6767658805,14630,,2022
820480,-64.0,chatwheel,71,4.0,4.0,6750966881,14466,,2022
781672,-535.0,chatwheel,62,1.0,1.0,6726861551,14486,,2022
810217,1207.0,chatwheel,543,5.0,128.0,6742770958,14571,,2022
793248,225.0,chatwheel,7,8.0,131.0,6732048603,14200,,2022
830299,1232.0,chatwheel,440,8.0,131.0,6761816905,14573,,2022
740193,1639.0,chatwheel,7,3.0,3.0,6710923350,14373,,2022
797441,-44.0,chatwheel,98001,4.0,4.0,6734001810,14493,,2022
761040,1894.0,chatwheel,32001,1.0,1.0,6720371729,14373,,2022
771850,134.0,chatwheel,39003,7.0,130.0,6723540816,14388,,2022
785984,1800.0,chatwheel,60001,9.0,132.0,6729077278,14493,,2022
830151,1461.0,chatwheel,60001,9.0,132.0,6761386803,14493,,2022
783021,617.0,chatwheel,7,1.0,1.0,6727362274,14130,,2022
769992,858.0,chatwheel,412,1.0,1.0,6723234961,14471,,2022
763135,77.0,chatwheel,106007,3.0,3.0,6720958592,14486,,2022
750912,1255.0,chatwheel,5,2.0,2.0,6715929253,14200,,2022
749387,2212.0,chat,gg,7.0,130.0,6715281577,14448,,2022
780016,1608.0,chatwheel,85,5.0,128.0,6726434806,14388,,2022
814509,1119.0,chatwheel,35001,2.0,2.0,6745244955,14476,,2022
769481,-69.0,chatwheel,7,7.0,130.0,6723135798,14388,,2022
824663,-80.0,chat,glhf,1.0,1.0,6756588946,14574,,2022
799654,1117.0,chatwheel,7,9.0,132.0,6735564175,14200,,2022
761489,1331.0,chatwheel,2,2.0,2.0,6720455620,14200,,2022
751773,-89.0,chatwheel,2007,2.0,2.0,6716251600,14401,,2022
771050,-82.0,chatwheel,12,3.0,3.0,6723376785,14373,,2022
779774,752.0,chatwheel,61,5.0,128.0,6726361098,14200,,2022
806870,950.0,chatwheel,7002,2.0,2.0,6740614222,14457,,2022
745546,383.0,chatwheel,136002,8.0,131.0,6713263710,14130,,2022
739536,1835.0,chatwheel,51001,9.0,132.0,6710411147,14440,,2022
749359,-113.0,chatwheel,61,8.0,131.0,6715281577,14448,,2022
805940,4.0,chatwheel,85003,0.0,0.0,6739593869,14571,,2022
764857,2578.0,chatwheel,414,3.0,3.0,6721771123,14388,,2022
824151,115.0,chatwheel,450,7.0,130.0,6755835433,14573,,2022
835752,1206.0,chatwheel,95,4.0,4.0,6765289154,14493,,2022
780505,792.0,chatwheel,54,4.0,4.0,6726616138,14200,,2022
769476,2552.0,chat,gg,0.0,0.0,6723021538,14456,,2022
813846,1616.0,chat,gg,3.0,3.0,6745054184,14570,,2022
838004,642.0,chatwheel,491,6.0,129.0,6767323570,14373,,2022
806234,1114.0,chatwheel,65007,7.0,130.0,6739788070,14571,,2022
775298,1537.0,chatwheel,7,3.0,3.0,6724836596,14200,,2022
771695,318.0,chatwheel,7,8.0,131.0,6723526496,14200,,2022
754871,1610.0,chatwheel,71,3.0,3.0,6717864625,14401,,2022
779783,2089.0,chatwheel,414,5.0,128.0,6726380648,14373,,2022
765357,372.0,chatwheel,7,4.0,4.0,6721891585,14200,,2022
767159,706.0,chatwheel,63002,1.0,1.0,6722313169,14457,,2022
747298,2026.0,chat,gg,7.0,130.0,6714102421,14200,,2022
795547,204.0,chatwheel,1,8.0,131.0,6733251966,14373,,2022
814630,1554.0,chat,),6.0,129.0,6745258271,14570,,2022
793558,2001.0,chatwheel,61,5.0,128.0,6732126080,14200,,2022
759265,1442.0,chat,ggwp,8.0,131.0,6719665698,14451,,2022
817267,1010.0,chatwheel,7,9.0,132.0,6747943691,14569,,2022
838804,97.0,chatwheel,112002,0.0,0.0,6767780281,14630,,2022
753958,119.0,chatwheel,135002,5.0,128.0,6717587933,14401,,2022
817348,982.0,chatwheel,442,6.0,129.0,6747991283,14569,,2022
742272,1057.0,chatwheel,128001,5.0,128.0,6711645939,14486,,2022
751550,914.0,chatwheel,90003,5.0,128.0,6716157709,14401,,2022
838926,2002.0,chatwheel,71,6.0,129.0,6767780281,14630,,2022
803818,1636.0,chatwheel,469,9.0,132.0,6738448577,14570,,2022
803905,1458.0,chatwheel,43002,2.0,2.0,6738505888,14457,,2022
820363,1678.0,chatwheel,60,2.0,2.0,6750629001,14466,,2022
747090,1636.0,chat,g,1.0,1.0,6714068208,14471,,2022
830655,1668.0,chatwheel,71,8.0,131.0,6761982924,14474,,2022
762930,7.0,chatwheel,413,3.0,3.0,6720881845,14451,,2022
794281,11.0,chatwheel,7,9.0,132.0,6732466651,14200,,2022
829272,1266.0,chatwheel,473,6.0,129.0,6760447739,14573,,2022
828831,4.0,chatwheel,8002,6.0,129.0,6760198460,14373,,2022
746734,1474.0,chatwheel,8002,1.0,1.0,6713975298,14438,,2022
816813,1904.0,chatwheel,79002,0.0,0.0,6747485855,14466,,2022
778673,150.0,chatwheel,412,3.0,3.0,6725680563,14451,,2022
793739,1115.0,chatwheel,2,6.0,129.0,6732263601,14200,,2022
808668,1572.0,chatwheel,442,7.0,130.0,6741638005,14505,,2022
791347,606.0,chatwheel,87,6.0,129.0,6731075114,14493,,2022
800819,674.0,chatwheel,120001,8.0,131.0,6736512900,14373,,2022
832956,485.0,chatwheel,71,0.0,0.0,6764071020,14469,,2022
748512,-29.0,chatwheel,66002,2.0,2.0,6714475633,14486,,2022
835314,1298.0,chatwheel,7,5.0,128.0,6764925133,14564,,2022
762315,-133.0,chatwheel,61,9.0,132.0,6720693921,14130,,2022
789246,1858.0,chat,GWR,3.0,3.0,6730699409,14547,,2022
739828,1427.0,chatwheel,36001,6.0,129.0,6710681343,14456,,2022
760993,4.0,chatwheel,5,8.0,131.0,6720371729,14373,,2022
757256,1570.0,chatwheel,2,5.0,128.0,6719002880,14200,,2022
838392,2071.0,chatwheel,12,7.0,130.0,6767482544,14630,,2022
791636,1094.0,chatwheel,54,2.0,2.0,6731142045,14200,,2022
834059,1042.0,chatwheel,473,5.0,128.0,6764397793,14469,,2022
816154,704.0,chatwheel,65004,8.0,131.0,6746872267,14466,,2022
821030,932.0,chatwheel,469,1.0,1.0,6751534727,14569,,2022
741506,1235.0,chatwheel,90003,8.0,131.0,6711325392,14130,,2022
831730,-836.0,chatwheel,563,4.0,4.0,6763191441,14574,,2022
786664,295.0,chatwheel,7,2.0,2.0,6729403387,14200,,2022
829519,208.0,chat,muted rthem,5.0,128.0,6760628230,14574,,2022
802747,1905.0,chatwheel,66,5.0,128.0,6737523850,14493,,2022
790870,-736.0,chatwheel,413,7.0,130.0,6731027828,14200,,2022
751753,1941.0,chatwheel,413,6.0,129.0,6716244825,14200,,2022
748914,-61.0,chatwheel,135001,6.0,129.0,6714784516,14440,,2022
834891,2038.0,chatwheel,87,2.0,2.0,6764795721,14493,,2022
794204,495.0,chatwheel,62,1.0,1.0,6732413477,14200,,2022
773677,-3.0,chatwheel,7,3.0,3.0,6724071318,14200,,2022
763023,72.0,chatwheel,7,3.0,3.0,6720885405,14200,,2022
775108,173.0,chat,g ?,2.0,2.0,6724821246,14373,,2022
779427,-4.0,chatwheel,39001,0.0,0.0,6726104632,14456,,2022
782459,-24.0,chatwheel,71,9.0,132.0,6727083125,14486,,2022
808209,351.0,chatwheel,465,7.0,130.0,6741465185,14571,,2022
809047,1433.0,chat,500 пинг),7.0,130.0,6741932021,14570,,2022
788594,1730.0,chatwheel,54,5.0,128.0,6730417314,14200,,2022
784523,2994.0,chat,GG,8.0,131.0,6728463079,14388,,2022
808237,1837.0,chatwheel,453,4.0,4.0,6741465185,14571,,2022
753964,253.0,chatwheel,135001,5.0,128.0,6717587933,14401,,2022
816454,-84.0,chatwheel,86002,9.0,132.0,6747340633,14466,,2022
769968,-66.0,chatwheel,13006,8.0,131.0,6723234961,14471,,2022
835043,733.0,chatwheel,88002,5.0,128.0,6764795848,14564,,2022
816812,1901.0,chatwheel,79002,0.0,0.0,6747485855,14466,,2022
788816,-614.0,chatwheel,170,7.0,130.0,6730515771,14469,,2022
785937,1683.0,chatwheel,71,1.0,1.0,6729041710,14200,,2022
801515,2078.0,chatwheel,7,5.0,128.0,6737072003,14493,,2022
758696,1495.0,chatwheel,58001,8.0,131.0,6719568132,14451,,2022
836061,1456.0,chatwheel,74001,5.0,128.0,6765863965,14373,,2022
838720,2722.0,chatwheel,85002,5.0,128.0,6767658805,14630,,2022
828367,2545.0,chatwheel,43001,3.0,3.0,6759794125,14493,,2022
793621,2318.0,chatwheel,6,1.0,1.0,6732128327,14547,,2022
794930,1072.0,chatwheel,7,8.0,131.0,6732656079,14200,,2022
769758,-75.0,chatwheel,18004,9.0,132.0,6723194570,14388,,2022
780688,2440.0,chat,Gg,9.0,132.0,6726655407,14388,,2022
812237,1345.0,chatwheel,86002,5.0,128.0,6744025996,14457,,2022
818040,2633.0,chatwheel,71,5.0,128.0,6748687152,14476,,2022
799903,1492.0,chatwheel,0,2.0,2.0,6735662413,14493,,2022
832158,1285.0,chatwheel,11003,7.0,130.0,6763383967,14574,,2022
836995,-14.0,chatwheel,46001,5.0,128.0,6766294628,14474,,2022
834128,1776.0,chatwheel,12,8.0,131.0,6764397793,14469,,2022
739685,-88.0,chatwheel,132,5.0,128.0,6710484261,14130,,2022
793805,-82.0,chat,g,2.0,2.0,6732292485,14200,,2022
765106,886.0,chatwheel,93002,7.0,130.0,6721862540,14373,,2022
788686,-88.0,chat,деняг нету?,3.0,3.0,6730510134,14200,,2022
833792,223.0,chatwheel,14004,7.0,130.0,6764388527,14474,,2022
787190,1080.0,chat,пинг?,5.0,128.0,6729536523,14440,,2022
817103,1115.0,chatwheel,71,2.0,2.0,6747770586,14569,,2022
768529,830.0,chatwheel,62,2.0,2.0,6722644678,14200,,2022
833512,-83.0,chatwheel,106004,0.0,0.0,6764279889,14474,,2022
781840,-80.0,chatwheel,74008,7.0,130.0,6726897362,14388,,2022
805463,351.0,chatwheel,5004,6.0,129.0,6739303186,14571,,2022
802475,-88.0,chatwheel,476,8.0,131.0,6737321233,14493,,2022
796315,-73.0,chatwheel,31004,4.0,4.0,6733590371,14200,,2022
785514,1003.0,chatwheel,79,4.0,4.0,6728884151,14200,,2022
753580,781.0,chatwheel,62,0.0,0.0,6717410359,14200,,2022
759513,193.0,chatwheel,413,3.0,3.0,6719703050,14451,,2022
781310,2612.0,chatwheel,7002,0.0,0.0,6726773983,14547,,2022
805662,-138.0,chatwheel,468,4.0,4.0,6739439289,14571,,2022
739643,324.0,chatwheel,71,8.0,131.0,6710468287,14451,,2022
837134,1512.0,chatwheel,7,0.0,0.0,6766602910,14130,,2022
798952,886.0,chatwheel,69004,3.0,3.0,6735247563,14486,,2022
772535,329.0,chatwheel,66003,9.0,132.0,6723728676,14200,,2022
793263,383.0,chatwheel,61,4.0,4.0,6732048603,14200,,2022
825318,-49.0,chatwheel,36,2.0,2.0,6757171186,14573,,2022
792970,1825.0,chatwheel,413,1.0,1.0,6731908377,14469,,2022
748233,-68.0,chatwheel,128001,4.0,4.0,6714334167,14401,,2022
816383,1565.0,chatwheel,51002,4.0,4.0,6747167482,14466,,2022
780607,2279.0,chat,)?,6.0,129.0,6726634589,14200,,2022
754563,-34.0,chatwheel,33002,7.0,130.0,6717814682,14457,,2022
816955,679.0,chatwheel,469,6.0,129.0,6747588414,14569,,2022
798852,1998.0,chatwheel,7,1.0,1.0,6735127354,14486,,2022
763630,796.0,chatwheel,9001,1.0,1.0,6721059151,14440,,2022
800313,-81.0,chatwheel,64001,8.0,131.0,6735855429,14493,,2022
819545,1585.0,chatwheel,474,8.0,131.0,6750060151,14572,,2022
813517,878.0,chatwheel,71,9.0,132.0,6744965943,14539,,2022
834980,224.0,chatwheel,7,1.0,1.0,6764795848,14564,,2022
777992,917.0,chatwheel,413,1.0,1.0,6725508002,14200,,2022
743959,23.0,chatwheel,54,4.0,4.0,6712725203,14200,,2022
753563,460.0,chatwheel,61,9.0,132.0,6717410359,14200,,2022
828085,-175.0,chatwheel,459,8.0,131.0,6759130793,14574,,2022
829701,-77.0,chat,glhf,5.0,128.0,6761073969,14574,,2022
756836,32.0,chatwheel,48002,3.0,3.0,6718870018,14373,,2022
786175,798.0,chatwheel,71,0.0,0.0,6729230183,14200,,2022
828470,645.0,chatwheel,71,1.0,1.0,6760062786,14573,,2022
740754,601.0,chatwheel,80,6.0,129.0,6711126508,14448,,2022
761964,-368.0,chatwheel,414,2.0,2.0,6720607947,14130,,2022
803245,-47.0,chatwheel,85004,7.0,130.0,6738158478,14570,,2022
821534,1340.0,chatwheel,441,4.0,4.0,6752116128,14572,,2022
739164,1400.0,chatwheel,7,7.0,130.0,6710332277,14440,,2022
763334,1676.0,chatwheel,60001,9.0,132.0,6720980842,14440,,2022
768927,1937.0,chat,леосик не радї,5.0,128.0,6722713107,14200,,2022
763322,299.0,chatwheel,71,6.0,129.0,6720980842,14440,,2022
781254,1759.0,chatwheel,7002,0.0,0.0,6726773983,14547,,2022
804201,969.0,chatwheel,491,0.0,0.0,6738825830,14457,,2022
755756,1257.0,chatwheel,51002,8.0,131.0,6718297409,14130,,2022
774608,2414.0,chatwheel,4001,5.0,128.0,6724585219,14456,,2022
801813,588.0,chatwheel,135001,5.0,128.0,6737145618,14457,,2022
794934,1195.0,chat,gg,9.0,132.0,6732656079,14200,,2022
759250,1534.0,chatwheel,0,2.0,2.0,6719654908,14451,,2022
757682,-64.0,chatwheel,7,2.0,2.0,6719157766,14200,,2022
757564,1387.0,chatwheel,63001,7.0,130.0,6719121487,14130,,2022
807851,3089.0,chatwheel,129001,7.0,130.0,6741000056,14570,,2022
739462,-94.0,chatwheel,7,6.0,129.0,6710411147,14440,,2022
808415,516.0,chatwheel,54,7.0,130.0,6741545523,14505,,2022
809687,2133.0,chat,emotion,0.0,0.0,6742292884,14570,,2022
770627,1612.0,chatwheel,41001,1.0,1.0,6723302931,14373,,2022
766176,1838.0,chatwheel,85,7.0,130.0,6722069091,14200,,2022
831952,1117.0,chatwheel,71,6.0,129.0,6763284976,14574,,2022
795994,2205.0,chatwheel,7,3.0,3.0,6733438764,14200,,2022
829857,1649.0,chatwheel,476,5.0,128.0,6761201289,14574,,2022
821912,1397.0,chatwheel,7,8.0,131.0,6752859072,14466,,2022
788829,-89.0,chatwheel,23006,6.0,129.0,6730515771,14469,,2022
824256,1850.0,chatwheel,7,7.0,130.0,6755870919,14574,,2022
778567,2480.0,chatwheel,88001,6.0,129.0,6725620303,14200,,2022
746718,2033.0,chat,gg,0.0,0.0,6713961054,14471,,2022
782033,537.0,chatwheel,7002,4.0,4.0,6726920492,14547,,2022
744513,-36.0,chatwheel,0,0.0,0.0,6712915365,14457,,2022
827330,21.0,chatwheel,114003,8.0,131.0,6758712214,14573,,2022
780839,1644.0,chatwheel,7002,9.0,132.0,6726696515,14547,,2022
800932,1698.0,chatwheel,468,0.0,0.0,6736671147,14475,,2022
752020,10.0,chatwheel,66,9.0,132.0,6716375229,14200,,2022
806163,1674.0,chatwheel,7003,6.0,129.0,6739736873,14571,,2022
837616,930.0,chatwheel,7,7.0,130.0,6767173217,14373,,2022
756882,2113.0,chat,GG,1.0,1.0,6718870018,14373,,2022
748640,-54.0,chat,g,2.0,2.0,6714488947,14440,,2022
807141,412.0,chatwheel,128002,5.0,128.0,6740761500,14457,,2022
751824,488.0,chatwheel,90003,0.0,0.0,6716251600,14401,,2022
783146,-85.0,chatwheel,40054,0.0,0.0,6727452473,14440,,2022
828857,576.0,chatwheel,1,1.0,1.0,6760226594,14373,,2022
815424,375.0,chat,lag,0.0,0.0,6746574789,14476,,2022
822647,1325.0,chatwheel,459,1.0,1.0,6754052082,14572,,2022
771979,-68.0,chat,ok,5.0,128.0,6723594850,14200,,2022
795138,1694.0,chatwheel,71,4.0,4.0,6732713054,14493,,2022
755168,1673.0,chatwheel,21001,1.0,1.0,6717980163,14130,,2022
813592,928.0,chatwheel,4,7.0,130.0,6744998102,14539,,2022
756725,2578.0,chatwheel,7,5.0,128.0,6718831655,14200,,2022
800565,818.0,chatwheel,7,3.0,3.0,6736349264,14200,,2022
813742,1267.0,chatwheel,69004,4.0,4.0,6745005365,14476,,2022
810661,731.0,chatwheel,0,5.0,128.0,6743226829,14571,,2022
831305,1592.0,chatwheel,54,2.0,2.0,6762379214,14574,,2022
824564,-594.0,chatwheel,560,9.0,132.0,6756469883,14574,,2022
809686,2131.0,chat,SRY,0.0,0.0,6742292884,14570,,2022
743038,-88.0,chat,G,0.0,0.0,6712203857,14456,,2022
832556,2021.0,chatwheel,464,9.0,132.0,6763814094,14469,,2022
763455,1632.0,chatwheel,135,1.0,1.0,6721026574,14486,,2022
815230,-22.0,chatwheel,42002,0.0,0.0,6746509252,14572,,2022
763956,676.0,chatwheel,0,1.0,1.0,6721194031,14493,,2022
812043,-81.0,chatwheel,478,0.0,0.0,6744025086,14571,,2022
831634,2155.0,chat,no bear,8.0,131.0,6762979472,14574,,2022
813406,1861.0,chat,gg,1.0,1.0,6744751418,14571,,2022
745524,141.0,chatwheel,136002,8.0,131.0,6713263710,14130,,2022
750108,454.0,chatwheel,7,3.0,3.0,6715704390,14401,,2022
766435,-37.0,chatwheel,71,1.0,1.0,6722097087,14388,,2022
834977,208.0,chatwheel,88002,5.0,128.0,6764795848,14564,,2022
802814,-20.0,chatwheel,36001,4.0,4.0,6737607597,14493,,2022
761316,1659.0,chat,gg,4.0,4.0,6720420518,14373,,2022
828456,258.0,chatwheel,492,0.0,0.0,6760062786,14573,,2022
752557,1117.0,chatwheel,170,4.0,4.0,6716798161,14378,,2022
807210,1517.0,chatwheel,128001,5.0,128.0,6740761500,14457,,2022
787362,-56.0,chatwheel,5001,9.0,132.0,6730025662,14469,,2022
793438,54.0,chatwheel,1,4.0,4.0,6732126080,14200,,2022
763424,106.0,chat,voice problems,0.0,0.0,6721026574,14486,,2022
807771,-175.0,chatwheel,451,4.0,4.0,6741000056,14570,,2022
753014,-2.0,chatwheel,60001,9.0,132.0,6716917804,14448,,2022
835825,2456.0,chatwheel,63,1.0,1.0,6765672169,14474,,2022
764180,1728.0,chatwheel,7,8.0,131.0,6721618897,14373,,2022
803007,-82.0,chatwheel,95003,5.0,128.0,6738076429,14546,,2022
792199,1154.0,chatwheel,57004,6.0,129.0,6731699282,14200,,2022
759985,1926.0,chatwheel,413,7.0,130.0,6720191902,14388,,2022
758811,902.0,chatwheel,67004,1.0,1.0,6719593881,14440,,2022
771768,1316.0,chatwheel,7,7.0,130.0,6723526496,14200,,2022
817317,-77.0,chatwheel,70007,4.0,4.0,6747991283,14569,,2022
804786,2155.0,chatwheel,11002,5.0,128.0,6738957934,14457,,2022
817106,1273.0,chatwheel,467,2.0,2.0,6747770586,14569,,2022
754157,257.0,chatwheel,7,2.0,2.0,6717603814,14457,,2022
763216,1521.0,chatwheel,6,4.0,4.0,6720958644,14200,,2022
838195,2629.0,chatwheel,71,4.0,4.0,6767396947,14630,,2022
757207,329.0,chatwheel,7,7.0,130.0,6719002880,14200,,2022
754909,192.0,chatwheel,101002,3.0,3.0,6717926814,14457,,2022
774357,-72.0,chatwheel,90,8.0,131.0,6724470978,14456,,2022
743454,1186.0,chat,gg,5.0,128.0,6712466523,14438,,2022
739126,-11.0,chatwheel,7,7.0,130.0,6710332277,14440,,2022
792057,1599.0,chatwheel,412,8.0,131.0,6731634320,14469,,2022
776329,1401.0,chatwheel,62,7.0,130.0,6725120488,14200,,2022
752684,1906.0,chat,gg,1.0,1.0,6716812637,14378,,2022
813961,-83.0,chat,glhf,5.0,128.0,6745104352,14476,,2022
761901,207.0,chatwheel,39004,2.0,2.0,6720571150,14388,,2022
784709,2230.0,chatwheel,7,2.0,2.0,6728474752,14200,,2022
790000,1892.0,chat,gwr,1.0,1.0,6730893487,14440,,2022
779186,-60.0,chatwheel,23001,9.0,132.0,6725916662,14456,,2022
803209,798.0,chatwheel,440,9.0,132.0,6738156675,14539,,2022
741051,-79.0,chatwheel,37005,3.0,3.0,6711230564,14471,,2022
837686,-86.0,chatwheel,46007,8.0,131.0,6767219638,14474,,2022
834648,1030.0,chatwheel,58001,5.0,128.0,6764528999,14564,,2022
761569,1870.0,chatwheel,46003,8.0,131.0,6720461288,14388,,2022
748919,17.0,chatwheel,412,2.0,2.0,6714784516,14440,,2022
812061,-81.0,chat,g,0.0,0.0,6744025086,14571,,2022
807823,1571.0,chatwheel,7,6.0,129.0,6741000056,14570,,2022
772684,2129.0,chatwheel,7,1.0,1.0,6723728676,14200,,2022
820199,731.0,chatwheel,466,8.0,131.0,6750584820,14476,,2022
752820,1383.0,chatwheel,65,5.0,128.0,6716880804,14448,,2022
800163,-79.0,chat,sorry,3.0,3.0,6735758604,14332,,2022
794146,1400.0,chatwheel,1,3.0,3.0,6732386737,14200,,2022
784713,2263.0,chatwheel,1,2.0,2.0,6728474752,14200,,2022
935219,505.0,chatwheel,87002,5.0,128.0,6821993941,14668,,2022
861656,-34.0,chatwheel,80,6.0,129.0,6777201076,14609,,2022
870886,2325.0,chatwheel,80,6.0,129.0,6780246302,14609,,2022
926227,-82.0,chatwheel,141449,8.0,131.0,6809656584,14268,,2022
852286,2080.0,chatwheel,20001,1.0,1.0,6773664723,14552,,2022
930756,-86.0,chatwheel,583,6.0,129.0,6814001211,14268,,2022
923302,-83.0,chatwheel,5,5.0,128.0,6808199906,14268,,2022
932321,926.0,chatwheel,441,0.0,0.0,6816495227,14679,,2022
938580,37.0,chatwheel,141460,1.0,1.0,6828414820,14719,,2022
920480,-693.0,chatwheel,492,0.0,0.0,6806547565,14268,,2022
881672,-49.0,chat,g,2.0,2.0,6784673257,14609,,2022
910217,829.0,chatwheel,479,8.0,131.0,6797400037,14642,,2022
893248,-69.0,chatwheel,401150,9.0,132.0,6789611064,14582,,2022
930299,594.0,chatwheel,141334,6.0,129.0,6813782414,14268,,2022
840193,1567.0,chatwheel,2002,9.0,132.0,6768685021,14373,,2022
897441,1859.0,chat,gg wp,8.0,131.0,6791976504,14130,,2022
861040,1921.0,chatwheel,75,9.0,132.0,6777122296,14603,,2022
871850,3058.0,chat,GG,1.0,1.0,6780518304,14604,,2022
885984,1429.0,chatwheel,65001,1.0,1.0,6786614174,14332,,2022
930151,614.0,chatwheel,40074,7.0,130.0,6813739089,14268,,2022
883021,-211.0,chatwheel,54,3.0,3.0,6785154168,14604,,2022
869992,1297.0,chatwheel,71,4.0,4.0,6780133195,14630,,2022
863135,1148.0,chatwheel,136001,1.0,1.0,6777538128,14604,,2022
850912,2425.0,chatwheel,462,5.0,128.0,6773305450,14603,,2022
849387,1356.0,chatwheel,86002,8.0,131.0,6772445573,13985,,2022
880016,1480.0,chatwheel,470,1.0,1.0,6783429028,14552,,2022
914509,229.0,chatwheel,7,9.0,132.0,6800242614,14373,,2022
869481,214.0,chatwheel,444,4.0,4.0,6780104131,14582,,2022
924663,80.0,chatwheel,563,2.0,2.0,6809455169,14268,,2022
899654,289.0,chatwheel,128002,5.0,128.0,6793147722,14630,,2022
861489,-91.0,chatwheel,440,2.0,2.0,6777199251,14603,,2022
851773,548.0,chatwheel,444,4.0,4.0,6773574507,14552,,2022
871050,2455.0,chatwheel,7,4.0,4.0,6780272796,14630,,2022
879774,653.0,chatwheel,505,3.0,3.0,6783281086,14630,,2022
