no,time,type,slot,key,player_slot,value,killer,team,unit,match_id,leagueid,data_year
34357,2197.0,building_kill,,npc_dota_goodguys_fort,,,,,npc_dota_creep_badguys_melee_upgraded,7545439369,16077,2024
115493,1670.0,building_kill,1.0,npc_dota_badguys_tower2_top,1.0,,,,npc_dota_hero_huskar,7612995143,16109,2024
68737,1401.0,CHAT_MESSAGE_COURIER_LOST,,,,65.0,2.0,3.0,,7566637019,16077,2024
111160,225.0,CHAT_MESSAGE_COURIER_LOST,,,,35.0,128.0,2.0,,7609918928,15819,2024
93255,2413.0,building_kill,5.0,npc_dota_goodguys_range_rax_top,128.0,,,,npc_dota_hero_sven,7590356016,15899,2024
98131,1549.0,building_kill,2.0,npc_dota_badguys_tower2_mid,2.0,,,,npc_dota_hero_templar_assassin,7597064864,15819,2024
18607,642.0,building_kill,0.0,npc_dota_badguys_tower1_bot,0.0,,,,npc_dota_hero_pugna,7532959571,16053,2024
108831,322.0,CHAT_MESSAGE_COURIER_LOST,,,,40.0,2.0,3.0,,7608362808,15819,2024
63765,883.0,building_kill,0.0,npc_dota_badguys_tower1_bot,0.0,,,,npc_dota_hero_naga_siren,7561294836,16140,2024
106620,2136.0,building_kill,2.0,npc_dota_badguys_tower2_mid,2.0,,,,npc_dota_hero_faceless_void,7606332689,16077,2024
79848,1563.0,building_kill,9.0,npc_dota_goodguys_melee_rax_mid,132.0,,,,npc_dota_hero_luna,7575469801,15901,2024
67971,101.0,CHAT_MESSAGE_FIRSTBLOOD,3.0,9,3.0,,,,,7565720676,15898,2024
28854,2079.0,building_kill,5.0,npc_dota_goodguys_range_rax_mid,128.0,,,,npc_dota_hero_faceless_void,7540116814,16053,2024
26015,2086.0,CHAT_MESSAGE_AEGIS,9.0,,132.0,,,,,7538525590,15901,2024
111992,1377.0,CHAT_MESSAGE_COURIER_LOST,,,,110.0,128.0,2.0,,7610372452,16201,2024
71305,826.0,building_kill,2.0,npc_dota_badguys_tower1_top,2.0,,,,npc_dota_hero_viper,7568533348,16077,2024
50778,366.0,CHAT_MESSAGE_COURIER_LOST,,,,45.0,0.0,3.0,,7553754637,15901,2024
40124,635.0,building_kill,,npc_dota_goodguys_tower1_bot,,,,,npc_dota_badguys_siege,7549225363,15901,2024
52209,1399.0,building_kill,3.0,npc_dota_badguys_tower2_mid,3.0,,,,npc_dota_hero_templar_assassin,7554908213,15716,2024
56528,1839.0,building_kill,5.0,npc_dota_goodguys_tower3_bot,128.0,,,,npc_dota_hero_weaver,7557809688,16077,2024
59560,566.0,building_kill,6.0,npc_dota_goodguys_tower1_bot,129.0,,,,npc_dota_hero_pangolier,7559020110,16140,2024
85310,2048.0,CHAT_MESSAGE_AEGIS,7.0,,130.0,,,,,7582003430,15901,2024
86148,607.0,CHAT_MESSAGE_COURIER_LOST,,,,50.0,3.0,3.0,,7582570970,16108,2024
65695,2156.0,building_kill,,npc_dota_goodguys_tower2_mid,,,,,npc_dota_badguys_siege,7562833684,15898,2024
61624,1324.0,building_kill,7.0,npc_dota_goodguys_tower2_mid,130.0,,,,npc_dota_hero_morphling,7559971786,16140,2024
85338,1486.0,building_kill,0.0,npc_dota_badguys_range_rax_bot,0.0,,,,npc_dota_hero_weaver,7582027257,15899,2024
31065,1090.0,building_kill,8.0,npc_dota_goodguys_tower2_top,131.0,,,,npc_dota_hero_ember_spirit,7541559277,16053,2024
93555,2271.0,building_kill,7.0,npc_dota_goodguys_tower3_top,130.0,,,,npc_dota_hero_lion,7590752123,16077,2024
47069,2453.0,building_kill,5.0,npc_dota_goodguys_tower3_bot,128.0,,,,npc_dota_hero_faceless_void,7552136213,16140,2024
112144,1403.0,building_kill,6.0,npc_dota_goodguys_tower1_top,129.0,,,,npc_dota_hero_pugna,7610463422,16201,2024
93913,685.0,building_kill,9.0,npc_dota_goodguys_tower1_bot,132.0,,,,npc_dota_hero_mars,7590909292,16077,2024
65917,2886.0,building_kill,4.0,npc_dota_badguys_tower3_mid,4.0,,,,npc_dota_hero_meepo,7563203244,16172,2024
63038,876.0,building_kill,6.0,npc_dota_goodguys_tower1_mid,129.0,,,,npc_dota_hero_pangolier,7560999540,16140,2024
78616,2906.0,building_kill,,npc_dota_goodguys_fort,,,,,npc_dota_creep_badguys_ranged_upgraded,7574164988,16059,2024
35797,2045.0,building_kill,2.0,npc_dota_badguys_tower2_bot,2.0,,,,npc_dota_hero_enigma,7545896481,15890,2024
113162,622.0,CHAT_MESSAGE_COURIER_LOST,,,,45.0,-1.0,2.0,,7611189997,15901,2024
115821,1320.0,building_kill,,npc_dota_badguys_tower1_mid,,,,,npc_dota_creep_goodguys_melee,7613241182,16059,2024
105468,2510.0,CHAT_MESSAGE_AEGIS,4.0,,4.0,,,,,7604999022,15981,2024
70722,2541.0,building_kill,7.0,npc_dota_goodguys_melee_rax_top,130.0,,,,npc_dota_hero_morphling,7568400959,16184,2024
72031,567.0,building_kill,3.0,npc_dota_badguys_tower1_mid,3.0,,,,npc_dota_hero_dazzle,7569059529,16207,2024
46859,1569.0,building_kill,0.0,npc_dota_badguys_tower1_bot,0.0,,,,npc_dota_hero_naga_siren,7552095749,16140,2024
57789,2798.0,building_kill,7.0,npc_dota_goodguys_melee_rax_mid,130.0,,,,npc_dota_hero_enigma,7558127419,16140,2024
89338,766.0,building_kill,4.0,npc_dota_badguys_tower1_top,4.0,,,,npc_dota_hero_dark_willow,7585833294,15819,2024
95141,664.0,building_kill,9.0,npc_dota_goodguys_tower1_mid,132.0,,,,npc_dota_hero_lina,7593672150,15901,2024
77004,1904.0,building_kill,6.0,npc_dota_goodguys_tower4,129.0,,,,npc_dota_hero_lina,7572943025,16184,2024
109259,1010.0,building_kill,2.0,npc_dota_badguys_tower1_bot,2.0,,,,npc_dota_hero_life_stealer,7608604633,16059,2024
114096,387.0,CHAT_MESSAGE_COURIER_LOST,,,,40.0,0.0,3.0,,7611756521,16059,2024
111229,786.0,building_kill,1.0,npc_dota_badguys_tower1_mid,1.0,,,,npc_dota_hero_sniper,7609973942,16248,2024
16786,975.0,building_kill,,npc_dota_goodguys_tower1_top,,,,,npc_dota_creep_badguys_melee,7531825269,15716,2024
70906,2214.0,CHAT_MESSAGE_AEGIS,4.0,,4.0,,,,,7568433407,16077,2024
42207,2203.0,building_kill,,npc_dota_badguys_tower3_bot,,,,,npc_dota_goodguys_siege,7549868366,16140,2024
65787,1407.0,building_kill,3.0,npc_dota_badguys_tower3_top,3.0,,,,npc_dota_hero_beastmaster,7563036163,15901,2024
110893,827.0,building_kill,4.0,npc_dota_badguys_tower1_mid,4.0,,,,npc_dota_hero_invoker,7609673176,16109,2024
64291,897.0,building_kill,7.0,npc_dota_goodguys_tower1_bot,130.0,,,,npc_dota_hero_antimage,7561744637,15901,2024
94204,2310.0,building_kill,,npc_dota_badguys_tower2_mid,,,,,npc_dota_creep_goodguys_melee,7591409965,15901,2024
45630,2608.0,CHAT_MESSAGE_AEGIS,9.0,,132.0,,,,,7551564964,16006,2024
110613,2232.0,building_kill,0.0,npc_dota_badguys_range_rax_top,0.0,,,,npc_dota_hero_luna,7609492576,16201,2024
58941,597.0,building_kill,1.0,npc_dota_badguys_tower1_mid,1.0,,,,npc_dota_hero_dragon_knight,7558703463,16140,2024
82564,1052.0,building_kill,,npc_dota_badguys_tower1_top,,,,,npc_dota_goodguys_siege,7578744722,16077,2024
79576,1989.0,building_kill,5.0,npc_dota_goodguys_range_rax_bot,128.0,,,,npc_dota_hero_naga_siren,7575389730,15901,2024
73416,1643.0,building_kill,0.0,npc_dota_badguys_tower3_bot,0.0,,,,npc_dota_hero_sven,7570185145,15819,2024
62615,2248.0,building_kill,7.0,npc_dota_goodguys_tower3_bot,130.0,,,,npc_dota_hero_templar_assassin,7560661218,16140,2024
30681,2214.0,building_kill,8.0,npc_dota_goodguys_melee_rax_bot,131.0,,,,npc_dota_hero_luna,7541374139,16053,2024
36614,1108.0,CHAT_MESSAGE_AEGIS,1.0,,1.0,,,,,7546861308,15889,2024
58411,1418.0,building_kill,6.0,npc_dota_goodguys_tower1_top,129.0,,,,npc_dota_hero_queenofpain,7558456268,16140,2024
82763,1319.0,building_kill,4.0,npc_dota_badguys_melee_rax_top,4.0,,,,npc_dota_hero_morphling,7578836339,16108,2024
16744,1297.0,CHAT_MESSAGE_AEGIS,3.0,,3.0,,,,,7531789649,15819,2024
114235,820.0,building_kill,,npc_dota_badguys_tower1_top,,,,,npc_dota_creep_goodguys_ranged,7611834603,15819,2024
76053,186.0,CHAT_MESSAGE_FIRSTBLOOD,0.0,7,0.0,,,,,7571902072,15901,2024
49636,538.0,building_kill,6.0,npc_dota_goodguys_tower1_bot,129.0,,,,npc_dota_hero_centaur,7553084504,16140,2024
70364,883.0,building_kill,6.0,npc_dota_badguys_tower1_top,129.0,,,,npc_dota_hero_luna,7568311950,16109,2024
102419,2008.0,building_kill,3.0,npc_dota_badguys_range_rax_top,3.0,,,,npc_dota_hero_templar_assassin,7601115494,16059,2024
70071,2122.0,CHAT_MESSAGE_AEGIS,8.0,,131.0,,,,,7567725090,15898,2024
25334,2176.0,building_kill,2.0,npc_dota_badguys_tower3_mid,2.0,,,,npc_dota_hero_omniknight,7538253167,15660,2024
93484,1026.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,2.0,,7590698081,16239,2024
57708,1671.0,building_kill,1.0,npc_dota_badguys_tower3_mid,1.0,,,,npc_dota_hero_morphling,7558070795,15901,2024
31664,2710.0,building_kill,9.0,npc_dota_goodguys_range_rax_mid,132.0,,,,npc_dota_hero_sven,7542317677,16053,2024
94056,2016.0,building_kill,9.0,npc_dota_goodguys_tower3_mid,132.0,,,,npc_dota_hero_marci,7591146603,15901,2024
75953,1989.0,building_kill,5.0,npc_dota_goodguys_tower3_mid,128.0,,,,npc_dota_hero_windrunner,7571858387,15819,2024
40731,2148.0,building_kill,3.0,npc_dota_badguys_melee_rax_mid,3.0,,,,npc_dota_hero_morphling,7549324650,15901,2024
77414,1701.0,building_kill,,npc_dota_goodguys_tower1_top,,,,,npc_dota_creep_badguys_ranged,7573208574,16059,2024
96646,958.0,building_kill,,npc_dota_goodguys_tower1_mid,,,,,npc_dota_badguys_siege,7595428429,15819,2024
90618,1395.0,building_kill,,npc_dota_goodguys_tower1_top,,,,,npc_dota_creep_badguys_melee,7587173279,16109,2024
112081,286.0,CHAT_MESSAGE_COURIER_LOST,,,,40.0,130.0,2.0,,7610404728,15901,2024
55093,2105.0,building_kill,,npc_dota_goodguys_fort,,,,,dota_unknown,7556565050,16140,2024
21060,2195.0,building_kill,,npc_dota_goodguys_melee_rax_mid,,,,,npc_dota_badguys_siege,7534474047,15660,2024
30664,653.0,building_kill,5.0,npc_dota_goodguys_tower1_bot,128.0,,,,npc_dota_hero_mars,7541374139,16053,2024
105186,1639.0,building_kill,2.0,npc_dota_badguys_tower3_mid,2.0,,,,npc_dota_hero_vengefulspirit,7604643423,15901,2024
106802,1682.0,CHAT_MESSAGE_COURIER_LOST,,,,95.0,2.0,3.0,,7606582371,16248,2024
33937,1373.0,building_kill,0.0,npc_dota_badguys_tower1_mid,0.0,,,,npc_dota_hero_shredder,7545071905,16038,2024
63276,1594.0,building_kill,4.0,npc_dota_badguys_tower2_mid,4.0,,,,npc_dota_hero_dark_willow,7561124783,15819,2024
105571,1633.0,building_kill,0.0,npc_dota_badguys_melee_rax_top,0.0,,,,npc_dota_hero_sven,7605195145,15981,2024
17855,1391.0,building_kill,,npc_dota_goodguys_fort,,,,,dota_unknown,7532574382,16053,2024
39065,374.0,CHAT_MESSAGE_COURIER_LOST,,,,35.0,131.0,2.0,,7548623607,15901,2024
80346,1143.0,building_kill,5.0,npc_dota_goodguys_range_rax_mid,128.0,,,,npc_dota_hero_mirana,7575892696,15901,2024
98635,1948.0,building_kill,4.0,npc_dota_badguys_range_rax_mid,4.0,,,,npc_dota_hero_morphling,7597320600,15981,2024
16265,744.0,building_kill,,npc_dota_badguys_tower1_top,,,,,npc_dota_creep_goodguys_ranged,7531495358,15660,2024
40435,255.0,CHAT_MESSAGE_COURIER_LOST,,,,35.0,0.0,3.0,,7549278074,16140,2024
46028,1995.0,building_kill,6.0,npc_dota_goodguys_tower2_top,129.0,,,,npc_dota_hero_slark,7551771786,15901,2024
40423,1487.0,building_kill,1.0,npc_dota_badguys_tower2_mid,1.0,,,,npc_dota_hero_faceless_void,7549277831,16140,2024
58355,2057.0,building_kill,1.0,npc_dota_badguys_tower2_top,1.0,,,,npc_dota_hero_luna,7558405219,15901,2024
81302,1567.0,building_kill,0.0,npc_dota_badguys_tower4,0.0,,,,npc_dota_hero_luna,7577167194,15819,2024
32857,2981.0,building_kill,0.0,npc_dota_badguys_melee_rax_mid,0.0,,,,npc_dota_hero_medusa,7543734399,16038,2024
51709,1351.0,building_kill,4.0,npc_dota_badguys_melee_rax_bot,4.0,,,,npc_dota_hero_juggernaut,7554567064,16140,2024
78914,1391.0,building_kill,9.0,npc_dota_goodguys_tower1_top,132.0,,,,npc_dota_hero_lina,7574903364,16109,2024
72035,1313.0,building_kill,4.0,npc_dota_badguys_tower2_top,4.0,,,,npc_dota_hero_troll_warlord,7569059529,16207,2024
36351,1541.0,building_kill,5.0,npc_dota_goodguys_range_rax_bot,128.0,,,,npc_dota_hero_lone_druid,7546687027,15901,2024
34783,2453.0,building_kill,,npc_dota_goodguys_melee_rax_mid,,,,,npc_dota_hero_juggernaut,7545507049,16077,2024
34665,986.0,CHAT_MESSAGE_COURIER_LOST,,,,80.0,0.0,3.0,,7545488551,16077,2024
84952,1648.0,building_kill,,npc_dota_goodguys_fort,,,,,npc_dota_creep_badguys_melee_upgraded,7581551219,15901,2024
16563,890.0,building_kill,5.0,npc_dota_goodguys_tower1_top,128.0,,,,npc_dota_hero_ursa,7531643102,16053,2024
85516,1252.0,building_kill,,npc_dota_goodguys_tower1_mid,,,,,npc_dota_badguys_siege,7582194780,16109,2024
86788,1098.0,CHAT_MESSAGE_COURIER_LOST,,,,75.0,-1.0,2.0,,7582956728,15901,2024
47728,2523.0,building_kill,1.0,npc_dota_badguys_tower2_bot,1.0,,,,npc_dota_hero_windrunner,7552498805,16140,2024
43277,1774.0,building_kill,3.0,npc_dota_badguys_tower3_mid,3.0,,,,npc_dota_hero_medusa,7550295678,16140,2024
109053,1665.0,building_kill,6.0,npc_dota_goodguys_tower3_mid,129.0,,,,npc_dota_hero_slardar,7608471818,15819,2024
73095,1640.0,building_kill,,npc_dota_goodguys_tower2_top,,,,,npc_dota_creep_badguys_melee,7570024394,16078,2024
106958,1413.0,building_kill,,npc_dota_badguys_tower1_mid,,,,,npc_dota_creep_goodguys_flagbearer,7606778874,15901,2024
99013,1178.0,building_kill,8.0,npc_dota_goodguys_tower1_mid,131.0,,,,npc_dota_hero_sniper,7597574795,15981,2024
65930,675.0,building_kill,,npc_dota_badguys_tower1_bot,,,,,npc_dota_creep_goodguys_melee,7563208314,15898,2024
101357,1605.0,building_kill,9.0,npc_dota_goodguys_melee_rax_top,132.0,,,,npc_dota_hero_nevermore,7600425826,16109,2024
55668,507.0,building_kill,7.0,npc_dota_goodguys_tower1_bot,130.0,,,,npc_dota_hero_death_prophet,7557041357,16140,2024
23819,1654.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,3.0,,7536991077,16100,2024
59134,900.0,building_kill,2.0,npc_dota_badguys_tower1_top,2.0,,,,npc_dota_hero_terrorblade,7558802112,16140,2024
21614,256.0,CHAT_MESSAGE_COURIER_LOST,,,,35.0,131.0,2.0,,7535030019,16053,2024
104431,284.0,CHAT_MESSAGE_COURIER_LOST,,,,35.0,4.0,3.0,,7603254622,15898,2024
57940,1926.0,building_kill,,npc_dota_badguys_fort,,,,,dota_unknown,7558219884,15716,2024
78033,1669.0,CHAT_MESSAGE_COURIER_LOST,,,,95.0,131.0,2.0,,7573562326,16169,2024
29121,47.0,CHAT_MESSAGE_FIRSTBLOOD,2.0,6,2.0,,,,,7540373278,16053,2024
83264,2832.0,building_kill,5.0,npc_dota_goodguys_tower2_mid,128.0,,,,npc_dota_hero_faceless_void,7580029528,15899,2024
114717,1216.0,building_kill,0.0,npc_dota_badguys_melee_rax_mid,0.0,,,,npc_dota_hero_windrunner,7612060558,15901,2024
33983,769.0,building_kill,9.0,npc_dota_goodguys_tower1_bot,132.0,,,,npc_dota_hero_bloodseeker,7545146323,16038,2024
25741,610.0,building_kill,7.0,npc_dota_goodguys_tower1_bot,130.0,,,,npc_dota_hero_tidehunter,7538456591,15819,2024
84242,1360.0,building_kill,,npc_dota_badguys_tower1_mid,,,,,npc_dota_creep_goodguys_melee,7580833881,15901,2024
28925,53.0,CHAT_MESSAGE_FIRSTBLOOD,8.0,3,131.0,,,,,7540225471,15901,2024
60247,1974.0,CHAT_MESSAGE_COURIER_LOST,,,,105.0,130.0,2.0,,7559379354,16140,2024
105958,2192.0,building_kill,2.0,npc_dota_badguys_tower3_mid,2.0,,,,npc_dota_hero_troll_warlord,7605904436,16233,2024
92525,1177.0,building_kill,3.0,npc_dota_badguys_tower3_mid,3.0,,,,npc_dota_hero_broodmother,7589350262,16059,2024
99748,1649.0,building_kill,6.0,npc_dota_goodguys_tower2_top,129.0,,,,npc_dota_hero_luna,7598570024,16109,2024
49080,-22.0,CHAT_MESSAGE_FIRSTBLOOD,0.0,8,0.0,,,,,7552975425,15901,2024
72239,2062.0,building_kill,,npc_dota_goodguys_fort,,,,,dota_unknown,7569228658,12903,2024
32269,1466.0,building_kill,,npc_dota_badguys_tower2_bot,,,,,npc_dota_creep_goodguys_melee,7542808644,15901,2024
90693,1264.0,CHAT_MESSAGE_AEGIS,8.0,,131.0,,,,,7587327467,15819,2024
33826,1189.0,CHAT_MESSAGE_AEGIS,7.0,,130.0,,,,,7544853567,15901,2024
77666,2140.0,CHAT_MESSAGE_COURIER_LOST,,,,120.0,132.0,2.0,,7573414462,16207,2024
90843,188.0,CHAT_MESSAGE_FIRSTBLOOD,4.0,7,4.0,,,,,7587387629,15819,2024
87762,20.0,CHAT_MESSAGE_FIRSTBLOOD,7.0,1,130.0,,,,,7584205950,15901,2024
108406,2195.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,3.0,,7608024230,16078,2024
101665,1588.0,building_kill,9.0,npc_dota_goodguys_tower3_bot,132.0,,,,npc_dota_hero_terrorblade,7600675052,16248,2024
86787,1088.0,CHAT_MESSAGE_COURIER_LOST,,,,80.0,1.0,3.0,,7582956728,15901,2024
20139,1484.0,building_kill,0.0,npc_dota_badguys_tower2_mid,0.0,,,,npc_dota_hero_windrunner,7533473607,15819,2024
109657,2076.0,building_kill,9.0,npc_dota_goodguys_tower3_bot,132.0,,,,npc_dota_hero_void_spirit,7608838935,15901,2024
40556,18.0,CHAT_MESSAGE_FIRSTBLOOD,8.0,0,131.0,,,,,7549304914,16140,2024
92331,1675.0,building_kill,3.0,npc_dota_badguys_tower4,3.0,,,,npc_dota_hero_shredder,7589153912,16059,2024
41057,1868.0,building_kill,5.0,npc_dota_goodguys_melee_rax_mid,128.0,,,,npc_dota_hero_templar_assassin,7549432439,16140,2024
89144,1582.0,building_kill,3.0,npc_dota_badguys_tower4,3.0,,,,npc_dota_hero_lina,7585668415,16109,2024
108735,960.0,building_kill,8.0,npc_dota_goodguys_tower1_bot,131.0,,,,npc_dota_hero_luna,7608203634,16109,2024
90507,1860.0,building_kill,,npc_dota_goodguys_fort,,,,,dota_unknown,7587077864,15901,2024
22625,605.0,building_kill,1.0,npc_dota_badguys_tower1_mid,1.0,,,,npc_dota_hero_invoker,7535912452,16053,2024
27209,1225.0,building_kill,1.0,npc_dota_badguys_tower2_bot,1.0,,,,npc_dota_hero_kunkka,7539251689,16053,2024
43536,1157.0,CHAT_MESSAGE_AEGIS,2.0,,2.0,,,,,7550335881,16140,2024
112078,3.0,CHAT_MESSAGE_COURIER_LOST,,,,25.0,128.0,2.0,,7610404728,15901,2024
79915,2007.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,2.0,,7575523648,15901,2024
38417,557.0,CHAT_MESSAGE_COURIER_LOST,,,,45.0,-1.0,3.0,,7548029223,12903,2024
105557,1189.0,building_kill,5.0,npc_dota_goodguys_tower1_top,128.0,,,,npc_dota_hero_morphling,7605195145,15981,2024
29658,146.0,CHAT_MESSAGE_FIRSTBLOOD,9.0,3,132.0,,,,,7540784373,16053,2024
84311,1448.0,building_kill,1.0,npc_dota_badguys_tower2_mid,1.0,,,,npc_dota_hero_sven,7580940704,16169,2024
64463,3107.0,building_kill,,npc_dota_goodguys_melee_rax_mid,,,,,npc_dota_badguys_siege,7561841307,16140,2024
70539,45.0,CHAT_MESSAGE_FIRSTBLOOD,8.0,3,131.0,,,,,7568394026,16077,2024
40525,1496.0,building_kill,1.0,npc_dota_badguys_tower2_bot,1.0,,,,npc_dota_hero_enigma,7549289044,16140,2024
84872,1035.0,building_kill,,npc_dota_badguys_tower4,,,,,npc_dota_goodguys_siege,7581396053,12903,2024
30115,1967.0,building_kill,0.0,npc_dota_badguys_melee_rax_bot,0.0,,,,npc_dota_hero_alchemist,7541057003,16038,2024
112926,1564.0,building_kill,5.0,npc_dota_goodguys_tower2_bot,128.0,,,,npc_dota_hero_dragon_knight,7611035356,16201,2024
41281,679.0,building_kill,4.0,npc_dota_badguys_tower1_top,4.0,,,,npc_dota_hero_morphling,7549705662,16140,2024
80108,691.0,building_kill,,npc_dota_goodguys_tower1_bot,,,,,npc_dota_badguys_siege,7575666466,16207,2024
69300,1035.0,building_kill,1.0,npc_dota_badguys_tower2_top,1.0,,,,npc_dota_hero_broodmother,7566749965,16077,2024
37086,1587.0,CHAT_MESSAGE_COURIER_LOST,,,,100.0,4.0,3.0,,7547129550,16077,2024
35912,1447.0,CHAT_MESSAGE_AEGIS,9.0,,132.0,,,,,7545977589,15898,2024
48869,140.0,CHAT_MESSAGE_FIRSTBLOOD,4.0,9,4.0,,,,,7552758453,16140,2024
94418,1276.0,CHAT_MESSAGE_COURIER_LOST,,,,100.0,131.0,2.0,,7592101340,15901,2024
81887,2352.0,building_kill,6.0,npc_dota_goodguys_tower3_mid,129.0,,,,npc_dota_hero_death_prophet,7578210926,15898,2024
94207,2349.0,building_kill,4.0,npc_dota_badguys_range_rax_mid,4.0,,,,npc_dota_hero_luna,7591409965,15901,2024
31258,3005.0,CHAT_MESSAGE_AEGIS,4.0,,4.0,,,,,7541784709,16053,2024
40317,743.0,building_kill,7.0,npc_dota_goodguys_tower1_top,130.0,,,,npc_dota_hero_life_stealer,7549276501,15716,2024
115296,2063.0,building_kill,6.0,npc_dota_goodguys_melee_rax_mid,129.0,,,,npc_dota_hero_luna,7612833047,16109,2024
34308,-12.0,CHAT_MESSAGE_FIRSTBLOOD,8.0,2,131.0,,,,,7545437565,16077,2024
32010,1327.0,building_kill,0.0,npc_dota_badguys_melee_rax_bot,0.0,,,,npc_dota_hero_morphling,7542631722,15819,2024
51458,1438.0,CHAT_MESSAGE_AEGIS,7.0,,130.0,,,,,7554410560,15901,2024
20555,837.0,CHAT_MESSAGE_COURIER_LOST,,,,60.0,0.0,3.0,,7533834563,16053,2024
16227,632.0,CHAT_MESSAGE_COURIER_LOST,,,,55.0,132.0,2.0,,7531446809,15660,2024
69158,780.0,building_kill,2.0,npc_dota_badguys_tower1_top,2.0,,,,npc_dota_hero_shredder,7566725477,16077,2024
53430,2277.0,building_kill,0.0,npc_dota_badguys_tower2_bot,0.0,,,,npc_dota_hero_lina,7555859375,16109,2024
29785,1798.0,building_kill,5.0,npc_dota_goodguys_melee_rax_mid,128.0,,,,npc_dota_hero_alchemist,7540867430,16053,2024
91062,1493.0,building_kill,1.0,npc_dota_badguys_tower2_mid,1.0,,,,npc_dota_hero_luna,7587530705,16059,2024
39002,964.0,building_kill,,npc_dota_badguys_tower1_mid,,,,,npc_dota_goodguys_siege,7548612293,15889,2024
61810,1598.0,building_kill,,npc_dota_badguys_tower3_top,,,,,npc_dota_goodguys_siege,7560123588,15901,2024
67101,1290.0,building_kill,8.0,npc_dota_goodguys_tower2_mid,131.0,,,,npc_dota_hero_queenofpain,7565075696,16109,2024
56287,1001.0,building_kill,0.0,npc_dota_badguys_tower2_top,0.0,,,,npc_dota_hero_faceless_void,7557616848,16140,2024
80310,2411.0,building_kill,6.0,npc_dota_goodguys_tower3_bot,129.0,,,,npc_dota_hero_life_stealer,7575788217,16169,2024
18152,1135.0,building_kill,7.0,npc_dota_goodguys_tower1_mid,130.0,,,,npc_dota_hero_morphling,7532672141,16053,2024
114787,1330.0,building_kill,8.0,npc_dota_goodguys_tower1_mid,131.0,,,,npc_dota_hero_alchemist,7612171311,16201,2024
111749,681.0,building_kill,2.0,npc_dota_badguys_tower1_top,2.0,,,,npc_dota_hero_dark_seer,7610253452,15901,2024
38670,1447.0,building_kill,,npc_dota_badguys_tower2_mid,,,,,npc_dota_creep_goodguys_ranged,7548241213,15901,2024
26020,2393.0,building_kill,5.0,npc_dota_goodguys_tower4,128.0,,,,npc_dota_hero_lion,7538525590,15901,2024
89162,1465.0,building_kill,7.0,npc_dota_goodguys_tower3_bot,130.0,,,,npc_dota_hero_skeleton_king,7585728161,16059,2024
84924,973.0,CHAT_MESSAGE_ROSHAN_KILL,,,,,,2.0,,7581551218,12903,2024
49785,1195.0,building_kill,3.0,npc_dota_badguys_tower4,3.0,,,,npc_dota_hero_windrunner,7553096598,16140,2024
97300,2398.0,building_kill,5.0,npc_dota_goodguys_melee_rax_top,128.0,,,,npc_dota_hero_faceless_void,7595910358,16207,2024
29921,171.0,CHAT_MESSAGE_COURIER_LOST,,,,30.0,129.0,2.0,,7540945015,16053,2024
77264,2274.0,building_kill,1.0,npc_dota_badguys_tower3_mid,1.0,,,,npc_dota_hero_morphling,7573092790,15899,2024
71247,2005.0,building_kill,4.0,npc_dota_badguys_melee_rax_bot,4.0,,,,npc_dota_hero_meepo,7568521109,16077,2024
61814,1811.0,building_kill,1.0,npc_dota_badguys_melee_rax_top,1.0,,,,npc_dota_hero_magnataur,7560123588,15901,2024
212320,1379.0,building_kill,3.0,npc_dota_badguys_tower3_bot,3.0,,,,npc_dota_hero_jakiro,7700332074,16312,2024
138757,3987.0,building_kill,7.0,npc_dota_goodguys_tower4,130.0,,,,npc_dota_hero_dragon_knight,7636106155,16338,2024
147987,2049.0,building_kill,9.0,npc_dota_goodguys_range_rax_bot,132.0,,,,npc_dota_hero_centaur,7641941030,16390,2024
203328,183.0,CHAT_MESSAGE_FIRSTBLOOD,1.0,5,1.0,,,,,7688474328,15901,2024
129387,1601.0,building_kill,8.0,npc_dota_goodguys_tower2_mid,131.0,,,,npc_dota_hero_doom_bringer,7628599681,15901,2024
207857,658.0,building_kill,4.0,npc_dota_badguys_tower1_top,4.0,,,,npc_dota_hero_razor,7693655776,15901,2024
200403,2330.0,building_kill,,npc_dota_badguys_range_rax_mid,,,,,npc_dota_creep_goodguys_melee,7685741013,16274,2024
209422,1453.0,building_kill,8.0,npc_dota_goodguys_range_rax_mid,131.0,,,,npc_dota_hero_morphling,7696358658,16059,2024
215681,2621.0,building_kill,9.0,npc_dota_goodguys_tower3_mid,132.0,,,,npc_dota_hero_hoodwink,7703129966,16518,2024
197581,1711.0,building_kill,9.0,npc_dota_goodguys_tower3_mid,132.0,,,,npc_dota_hero_night_stalker,7681829965,16059,2024
158773,2611.0,CHAT_MESSAGE_AEGIS,6.0,,129.0,,,,,7648884229,16390,2024
187318,1754.0,building_kill,0.0,npc_dota_badguys_melee_rax_mid,0.0,,,,npc_dota_hero_lone_druid,7672111691,16109,2024
170349,2027.0,building_kill,,npc_dota_badguys_tower2_bot,,,,,npc_dota_creep_goodguys_ranged,7657178611,15901,2024
