no,match_id,leagueid,key,value,data_year
255986,5367433874,11898,8974,4,2020
230814,5356258048,11863,8072,128,2020
241744,5361703244,11829,11266,129,2020
273293,5377566424,11898,5869,129,2020
279096,5380039750,11887,11998,130,2020
260959,5370092771,11099,12263,129,2020
293214,5386923925,11864,7919,4,2020
298051,5389246474,11792,12320,4,2020
295184,5387673377,11947,11642,131,2020
200741,5337608603,11461,8591,128,2020
254861,5366710629,11864,13326,2,2020
226162,5353398840,11823,8880,3,2020
249742,5364694429,11863,7660,1,2020
294848,5387542258,11898,12919,130,2020
248246,5364152571,11829,6132,130,2020
278159,5379715973,11863,8527,1,2020
229585,5355374772,11823,11266,1,2020
294568,5387316513,11792,9996,129,2020
242896,5361910465,11829,12249,3,2020
266519,5373625191,11828,9167,2,2020
263531,5371722546,11898,11903,3,2020
257371,5367941002,11898,4310,4,2020
246570,5363559271,11828,11368,2,2020
214636,5346642216,11829,10345,2,2020
220569,5350256481,11834,12998,130,2020
242366,5361801435,11829,9367,3,2020
266718,5373683895,11863,13565,1,2020
200699,5337581405,11806,12190,131,2020
298190,5389349445,11263,8363,2,2020
260008,5369702583,11099,8259,1,2020
233591,5358188047,11827,12625,130,2020
254319,5366594602,11863,5917,0,2020
286374,5383461958,11249,7008,1,2020
254026,5366487840,11829,12918,2,2020
209289,5343633278,11806,8242,3,2020
277439,5379026789,11863,13263,0,2020
241663,5361702777,11829,10193,2,2020
215619,5346792343,11829,12267,2,2020
278011,5379633200,11898,9461,3,2020
259908,5369675019,11898,10167,128,2020
224686,5352818523,11863,10192,3,2020
261369,5370345114,11831,647,1,2020
280601,5380584274,11829,7667,2,2020
274573,5378015190,11898,8005,132,2020
296036,5387948666,11898,13325,4,2020
239048,5360907851,11828,12245,3,2020
205015,5340141218,11800,9232,132,2020
214619,5346642216,11829,6996,129,2020
289141,5384646249,11877,10433,128,2020
290757,5385739837,11792,7677,128,2020
217892,5348205149,11370,4544,4,2020
247231,5363978518,11829,5101,128,2020
289526,5384829681,11831,10295,129,2020
201810,5338177332,11823,13324,4,2020
223020,5351265903,11478,6910,3,2020
264301,5372299215,11831,10192,2,2020
282590,5381014155,11829,8967,131,2020
200220,5337398170,11807,9318,129,2020
224390,5352765736,11806,6428,3,2020
229983,5355661463,11823,13543,4,2020
224378,5352751304,11382,6776,130,2020
242310,5361800815,11829,6909,131,2020
265257,5373146119,11863,6004,131,2020
216812,5347536674,11863,9773,1,2020
235664,5359533383,11827,13202,128,2020
262869,5371468810,11898,7438,1,2020
255990,5367433874,11898,8979,4,2020
220306,5350070404,11382,5475,2,2020
218738,5348603073,11823,8832,131,2020
218620,5348521975,11461,10162,1,2020
268907,5375282747,11898,4360,132,2020
200518,5337535494,11461,13475,130,2020
269471,5375511026,11863,5939,4,2020
270743,5376110106,11947,4313,1,2020
231683,5356918778,11863,8016,1,2020
227232,5354201571,11863,4419,1,2020
293008,5386851740,11913,10524,131,2020
257050,5367840202,11099,8976,1,2020
290913,5385778324,11898,9699,131,2020
282968,5381199866,11829,9048,2,2020
249885,5364790738,11863,10147,131,2020
285312,5382439229,11829,8070,132,2020
239623,5361090512,11668,4281,132,2020
207774,5342002907,11735,13443,3,2020
243089,5361956751,11827,4078,132,2020
205569,5340611024,11823,9735,4,2020
288386,5384279432,11898,11865,128,2020
241895,5361709183,11827,9212,2,2020
261988,5370871882,11877,7416,132,2020
213076,5346057645,11834,12290,130,2020
267219,5374015936,11928,11993,132,2020
298672,5389578899,11966,5878,2,2020
217938,5348205149,11370,10703,132,2020
209696,5343778616,11823,12962,3,2020
268197,5374822087,11864,8752,130,2020
212880,5345994646,11461,7576,4,2020
244202,5362452125,11864,7744,128,2020
289913,5385011608,11829,7472,2,2020
276480,5378669728,11829,7941,129,2020
283703,5381892136,11828,9959,1,2020
233035,5357630816,11836,7754,0,2020
256194,5367571147,11249,8636,0,2020
216224,5347040373,11027,9583,4,2020
274648,5378019067,11831,7810,4,2020
217781,5348166766,11461,7829,3,2020
261621,5370602704,11831,10345,131,2020
274798,5378291191,11831,6521,132,2020
271717,5376700550,11864,10898,2,2020
292361,5386535570,11831,7044,132,2020
285620,5382672345,11836,13441,0,2020
270742,5376110106,11947,4054,132,2020
204094,5339896413,11099,7817,2,2020
293612,5387016814,11864,10703,132,2020
224511,5352780239,11099,11341,3,2020
276286,5378588435,11829,12220,2,2020
225012,5352917454,11863,10376,131,2020
273099,5377476906,11898,4894,131,2020
292690,5386692047,11831,9465,128,2020
274462,5377955295,11828,9913,3,2020
206580,5341604139,11806,8224,130,2020
211164,5344726478,11735,8061,1,2020
227491,5354651642,11834,4157,1,2020
296033,5387948666,11898,12919,132,2020
263870,5371842670,11828,12218,0,2020
222372,5350965128,11823,8017,3,2020
289512,5384829681,11831,9700,131,2020
213613,5346331532,11827,6496,129,2020
268266,5374858212,11831,12190,132,2020
248418,5364216993,11829,602,4,2020
254494,5366618525,11829,13016,128,2020
224480,5352780239,11099,5313,2,2020
268827,5375202259,11898,9961,1,2020
214070,5346623894,11823,5470,1,2020
296881,5388517386,10592,13343,1,2020
225236,5352984377,11623,13065,129,2020
264063,5372154264,11836,4794,130,2020
253255,5366368702,11829,4599,1,2020
221041,5350453522,11834,7012,0,2020
219867,5349654729,11827,12262,129,2020
232824,5357403939,11263,8756,2,2020
278373,5379823961,11863,5915,0,2020
265842,5373347465,11898,13475,130,2020
278162,5379715973,11863,9100,129,2020
215213,5346687416,11829,13340,128,2020
224272,5352715403,11834,11899,131,2020
299251,5389801828,11792,10600,129,2020
218263,5348344157,11823,13712,3,2020
215965,5346920886,11027,11461,130,2020
235413,5359231642,11928,10007,129,2020
204510,5339976381,11807,9767,0,2020
200182,5337391175,11461,8726,131,2020
253113,5366365720,11829,7710,3,2020
237385,5359983148,11823,7557,130,2020
213740,5346340805,11735,4645,129,2020
275017,5378434605,11829,8638,131,2020
222957,5351188654,11806,13425,0,2020
245765,5363213803,11806,6694,3,2020
251056,5365652497,11887,6003,3,2020
240242,5361274214,11370,9461,4,2020
264265,5372299215,11831,6687,4,2020
202107,5338773962,11800,10368,3,2020
298742,5389622119,11382,8363,4,2020
295704,5387832444,11898,4640,129,2020
222625,5351000565,11478,6741,132,2020
209975,5343913028,11461,9403,132,2020
273117,5377476906,11898,7747,129,2020
268879,5375248352,11898,9563,0,2020
233740,5358385157,11863,8029,1,2020
281255,5380689435,11829,4381,2,2020
213876,5346454846,11823,13102,2,2020
261219,5370222463,11831,6855,132,2020
255202,5366855463,11863,8162,132,2020
245769,5363213803,11806,6875,3,2020
396275,5429609034,11914,13442,0,2020
322712,5401701817,11382,5277,129,2020
331942,5405423183,11975,12162,4,2020
387283,5425946937,11973,7800,2,2020
313342,5396441960,11831,10297,0,2020
391812,5427826294,11974,11321,132,2020
384358,5424781193,12012,6138,3,2020
393377,5428814951,12003,9462,0,2020
399636,5431335227,11796,12947,3,2020
381536,5423945050,11668,5367,2,2020
342728,5409072697,11953,5995,1,2020
371273,5418921664,11889,9931,132,2020
354304,5412883418,12027,10298,1,2020
391355,5427614760,11796,6753,3,2020
301249,5390938923,11831,13534,2,2020
358497,5414467527,11953,8999,0,2020
322096,5401545298,11370,9737,3,2020
332906,5405554957,11999,10758,130,2020
347040,5410773758,11953,5076,4,2020
391207,5427539550,11898,10195,131,2020
344077,5409327064,11980,7650,129,2020
331048,5405363847,12012,9263,3,2020
324191,5403193439,11975,10524,4,2020
311968,5396065018,11975,9790,2,2020
310443,5395547661,11966,13101,0,2020
341072,5408283396,12012,12945,132,2020
375565,5420635160,11780,9147,132,2020
330537,5405218334,11464,647,4,2020
385719,5425641514,12003,5200,130,2020
360710,5414968055,11974,13516,129,2020
322545,5401688104,11792,9155,131,2020
312829,5396287769,11947,7976,131,2020
332106,5405448379,11831,5165,132,2020
340830,5408143396,11831,11126,130,2020
367926,5417733984,11792,7094,129,2020
306602,5393507479,11953,12262,0,2020
300592,5390454813,11831,13090,132,2020
310415,5395547661,11966,9214,131,2020
366996,5417324551,11889,5084,131,2020
325913,5403499971,11464,10192,128,2020
385207,5425492784,11099,9998,0,2020
396808,5430220262,11973,13295,4,2020
341561,5408612785,12027,9577,131,2020
330532,5405212511,11464,13062,4,2020
374902,5420497741,12008,10007,129,2020
399060,5430896208,11974,9374,4,2020
367290,5417461872,11889,9232,0,2020
336354,5406653543,12027,7901,3,2020
332751,5405523792,11953,13337,4,2020
315927,5398237918,11966,9247,129,2020
340839,5408143396,11831,12642,131,2020
326413,5403658940,11370,8108,130,2020
328215,5404463999,11831,9745,131,2020
308354,5394128247,11975,13574,4,2020
356603,5413932556,12027,12920,0,2020
375686,5420645189,11780,5771,2,2020
354614,5412930786,12027,12190,131,2020
320321,5400483542,11831,647,130,2020
378323,5422331371,11964,10703,129,2020
399860,5431446895,11974,13263,131,2020
315014,5397940739,11975,6422,4,2020
378404,5422331513,11980,12923,3,2020
303328,5391834880,11829,10376,128,2020
312606,5396217775,11898,11085,131,2020
399982,5431538040,11974,5344,128,2020
364874,5416396958,11980,12923,3,2020
364961,5416429723,11836,8057,1,2020
381419,5423849954,11668,12962,131,2020
308146,5394092338,11966,5073,4,2020
391711,5427749003,11796,10171,128,2020
323986,5403109630,11792,4856,0,2020
355337,5413210744,11382,10193,132,2020
390328,5427379697,11999,10147,132,2020
389887,5427306689,11974,10009,1,2020
307790,5393984796,11370,9147,131,2020
377869,5422201869,11980,7936,3,2020
339729,5407700592,11464,12947,1,2020
354795,5412997651,11980,10758,132,2020
369724,5418249158,11980,13062,2,2020
352403,5412529705,12008,8627,129,2020
361875,5415379304,12027,7179,1,2020
394012,5428917076,12027,7247,132,2020
309568,5394637040,10219,9045,0,2020
396370,5429641521,11974,10025,128,2020
323371,5401950200,11829,13328,1,2020
350302,5411866179,12012,647,130,2020
300884,5390662825,11864,7003,4,2020
322049,5401544072,11953,8640,1,2020
318312,5399763818,11828,7033,3,2020
399448,5430994532,11249,11266,130,2020
352692,5412588828,12025,7978,3,2020
395115,5429085476,12055,10025,1,2020
377210,5422001213,11792,7814,2,2020
382086,5424079867,11973,12998,129,2020
302562,5391624742,11792,13007,1,2020
392786,5428613070,11668,10450,130,2020
347720,5410945338,12027,8072,4,2020
390575,5427404828,12027,7831,1,2020
363803,5416144830,11898,7472,130,2020
351926,5412452035,11980,8638,132,2020
312809,5396287753,11836,13481,132,2020
309970,5394995688,11831,13344,130,2020
395947,5429389505,11974,8073,4,2020
355260,5413152721,11974,13276,2,2020
334733,5406137789,12027,6779,129,2020
324079,5403122314,11263,10670,131,2020
336164,5406639842,12027,7247,4,2020
340483,5407979660,11780,7162,2,2020
343515,5409195427,11975,9318,129,2020
369265,5418150205,11973,7806,130,2020
370103,5418346780,11828,9447,132,2020
349650,5411639741,11999,9138,131,2020
345579,5409996167,11999,9858,129,2020
369293,5418150205,11973,11368,130,2020
315020,5397940739,11975,6628,4,2020
377510,5422059515,11973,9750,2,2020
331024,5405363847,12012,6060,132,2020
396099,5429542880,11974,647,4,2020
377868,5422201869,11980,7581,2,2020
349872,5411681016,11831,8260,1,2020
346993,5410767072,11792,8090,130,2020
362571,5415746150,12027,10833,1,2020
319752,5400065869,11829,7860,130,2020
397117,5430319614,11964,10758,131,2020
399776,5431442424,11796,9010,3,2020
389423,5427165274,11964,13722,1,2020
354677,5412945812,11898,12451,4,2020
355986,5413600571,11889,9835,129,2020
330814,5405329568,11975,9749,132,2020
341744,5408720916,12027,13062,128,2020
373293,5420088767,11792,12866,2,2020
379096,5422514542,11898,11968,1,2020
360959,5415059056,11439,6897,4,2020
393214,5428742618,11973,8326,130,2020
398051,5430638287,11099,7867,1,2020
395184,5429124312,11973,12866,2,2020
300741,5390555265,11864,12875,4,2020
354861,5413005730,11099,11384,4,2020
326162,5403588654,11828,4809,1,2020
349742,5411653555,11829,4401,1,2020
394848,5429056558,11898,7459,128,2020
348246,5411063634,11792,7099,132,2020
378159,5422280012,11668,8363,0,2020
329585,5404964511,11792,8057,130,2020
394568,5428993738,11828,12337,130,2020
342896,5409080542,12025,12626,130,2020
366519,5417038516,11829,7426,132,2020
363531,5416078144,12003,5915,4,2020
357371,5414265204,11980,12998,3,2020
346570,5410661394,12008,12734,129,2020
314636,5397808089,11828,5850,128,2020
320569,5400598322,11829,7813,4,2020
342366,5408998904,11792,9666,0,2020
366718,5417148821,11829,7375,2,2020
300699,5390533122,11829,13340,129,2020
398190,5430661178,12027,8845,130,2020
360008,5414754538,11974,8363,128,2020
333591,5405772909,11898,8316,1,2020
354319,5412883418,12027,13294,131,2020
386374,5425735200,12055,10546,0,2020
354026,5412805937,12008,7813,1,2020
309289,5394533495,11831,7732,2,2020
377439,5422056473,11792,7576,129,2020
341663,5408682715,12027,9566,1,2020
315619,5398127381,11975,8417,130,2020
378011,5422263094,11980,9247,129,2020
359908,5414750857,11898,12412,131,2020
324686,5403328972,11828,9462,132,2020
361369,5415193648,11974,8591,3,2020
380601,5423197257,11974,8073,3,2020
374573,5420454944,11964,5815,2,2020
396036,5429508304,11796,4174,130,2020
339048,5407595645,11780,7657,131,2020
305015,5392447178,11928,6671,2,2020
314619,5397802480,11263,4573,132,2020
389141,5427058492,11668,10069,2,2020
390757,5427433886,11249,8625,0,2020
317892,5399612317,11263,11461,129,2020
347231,5410833245,11792,12392,3,2020
389526,5427189903,11973,7747,4,2020
301810,5391274405,11966,13100,1,2020
323020,5401809545,11370,11993,3,2020
364301,5416243126,12003,9502,3,2020
382590,5424171327,11973,10318,0,2020
300220,5390204666,11831,7470,128,2020
324390,5403253319,12025,7883,128,2020
329983,5405090798,11263,8365,129,2020
324378,5403253319,12025,7425,4,2020
342310,5408996127,11953,9162,2,2020
365257,5416511402,11898,12423,129,2020
316812,5398690471,11836,9128,0,2020
335664,5406584259,12027,10938,132,2020
362869,5415835308,11912,7307,2,2020
355990,5413600571,11889,10171,132,2020
320306,5400448878,11836,9899,130,2020
318738,5399830406,11829,9596,128,2020
318620,5399814508,12025,9664,132,2020
368907,5418060066,11973,9123,132,2020
300518,5390436825,11829,12947,0,2020
369471,5418227202,11999,647,3,2020
370743,5418510022,11370,12190,130,2020
331683,5405377079,12027,6359,2,2020
327232,5404121718,12027,9062,3,2020
393008,5428674208,11099,12263,130,2020
357050,5414119415,12008,8884,130,2020
390913,5427445654,11999,12945,1,2020
382968,5424251889,11973,11266,1,2020
349885,5411681016,11831,10347,0,2020
385312,5425526739,11668,5379,130,2020
339623,5407699064,11796,6789,3,2020
307774,5393984796,11370,8417,130,2020
343089,5409130231,11898,8183,1,2020
305569,5392828652,11831,10195,128,2020
388386,5426545029,12012,7816,130,2020
341895,5408847957,12008,13327,128,2020
361988,5415468966,12027,8030,129,2020
313076,5396348908,11898,8843,1,2020
367219,5417460397,11912,5252,131,2020
398672,5430757618,11099,11903,1,2020
317938,5399630123,11792,9735,128,2020
309696,5394728688,11836,7990,132,2020
368197,5417792019,11792,12969,128,2020
312880,5396320618,11831,7883,2,2020
344202,5409345502,11831,9353,129,2020
389913,5427306689,11974,16286,1,2020
376480,5420976108,12012,12692,4,2020
383703,5424433491,11999,12695,1,2020
333035,5405580054,11898,12308,3,2020
356194,5413714458,12027,9822,128,2020
316224,5398330024,11953,5157,129,2020
374648,5420481655,11999,8061,0,2020
317781,5399598516,11975,9213,4,2020
361621,5415262098,12027,6627,129,2020
374798,5420495552,11964,9949,3,2020
371717,5419355919,11912,9415,128,2020
392361,5428433728,11889,7100,0,2020
385620,5425617153,12055,11384,129,2020
370742,5418510022,11370,12162,131,2020
304094,5392010291,11831,9692,4,2020
393612,5428848147,11973,9738,1,2020
324511,5403264689,11953,6743,1,2020
376286,5420802707,12012,13062,128,2020
325012,5403463557,11975,6842,130,2020
373099,5420016217,11980,9497,130,2020
392690,5428599341,11973,9750,131,2020
374462,5420415314,11999,10724,130,2020
306580,5393507479,11953,8843,0,2020
311164,5395806665,11828,9594,132,2020
327491,5404124855,12027,6680,1,2020
396033,5429440828,11973,13714,129,2020
363870,5416152374,12003,9783,1,2020
322372,5401622078,11975,11085,2,2020
389512,5427189903,11973,6317,4,2020
313613,5396723570,11829,7433,3,2020
368266,5417820837,12008,9247,0,2020
348418,5411109935,11898,9128,132,2020
354494,5412921373,11980,9521,3,2020
324480,5403260167,11792,12190,4,2020
368827,5418032693,11964,13538,128,2020
314070,5397600199,11953,9198,132,2020
396881,5430257591,11964,6752,130,2020
325236,5403481479,12012,9334,4,2020
364063,5416230258,11828,5570,1,2020
353255,5412689707,12008,13495,1,2020
321041,5401237685,11263,6175,129,2020
319867,5400070079,11099,6709,130,2020
332824,5405548564,12012,647,130,2020
378373,5422331513,11980,8316,129,2020
365842,5416717633,11999,9681,2,2020
378162,5422280012,11668,9698,128,2020
315213,5398003407,11099,6897,128,2020
324272,5403205075,11792,4379,131,2020
399251,5430948925,11249,7487,2,2020
318263,5399750540,11792,9437,132,2020
315965,5398261532,11975,647,130,2020
335413,5406581496,12027,13194,1,2020
304510,5392137695,11928,4306,0,2020
300182,5390178600,11836,8968,129,2020
353113,5412655906,12003,7868,0,2020
337385,5407229063,11953,12323,1,2020
313740,5396903693,11831,9318,1,2020
375017,5420528281,11828,8061,1,2020
322957,5401788506,11828,10192,3,2020
345765,5410053115,12012,9215,2,2020
351056,5412187377,11912,6605,4,2020
340242,5407836192,11780,12962,128,2020
364265,5416237823,11898,12147,1,2020
302107,5391440317,11792,9227,4,2020
398742,5430798751,11249,8625,129,2020
395704,5429228119,11898,10295,4,2020
322625,5401690802,11975,10167,131,2020
309975,5395047168,11921,5156,130,2020
373117,5420016217,11980,11998,3,2020
368879,5418051844,11828,12939,4,2020
333740,5405866989,11831,10296,129,2020
381255,5423797080,11980,12866,132,2020
313876,5397491284,11792,7847,128,2020
361219,5415121143,11999,11899,0,2020
355202,5413152114,11382,10068,3,2020
345769,5410053115,12012,10174,4,2020
496275,5479003276,12145,6433,131,2020
422712,5442547543,12027,9212,1,2020
431942,5447586578,12055,13810,2,2020
487283,5475844340,12145,7557,1,2020
413342,5438688347,12027,7212,2,2020
491812,5477357363,11382,5681,2,2020
484358,5474753927,12145,5267,128,2020
493377,5477749565,11602,6739,128,2020
499636,5480734209,11602,13051,132,2020
481536,5473501224,12005,13772,1,2020
442728,5455132284,11602,13322,130,2020
471273,5468919584,12101,13810,128,2020
454304,5461812501,11863,8057,129,2020
